課程名稱,上課地點,開放報名,開課日期,性質,職業分類
太陽光電系統進階班第01期,臺中市沙鹿區臺灣大道６段1018號J棟B1,2022/09/15,2022/10/15,在職,建築與工程
SolidWorks智能產品設計與3D列印應用班第01期,臺中市豐原區東仁街138號6樓,2022/09/15,2022/10/15,在職,科技與資訊技術
智慧製造-機構設計與結構分析技術師養成班,臺中市南屯區精科東路2號,2022/09/15,2022/12/20,青年,建築與工程
企業職能招募與評鑑設計訓練班第01期,臺中市西區臺灣大道二段2號13樓之1,2022/09/14,2022/10/15,在職,行政與管理
採購人員職能實務班第01期,臺中市北屯區大連路３段10號4樓之1,2022/09/14,2022/10/15,在職,行政與管理
Excel 報表應用實務班第01期,臺中市西屯區僑光路100號,2022/09/14,2022/10/14,在職,藝術與設計
剪髮實作班第01期,臺中市北屯區天津路３段32-4號7樓,2022/09/14,2022/10/14,在職,藝術與設計
企業幹部管理技能發展與提升實務班第01期,臺中市西屯區臺灣大道４段1727號,2022/09/14,2022/10/15,在職,行政與管理
商業簡報規劃設計實作班第01期,臺中市西區民權路189號2樓,2022/09/14,2022/12/30,在職,行政與管理
企業內部講師培訓班第13期,臺中市北屯區大連路３段10號4樓之1,2022/09/13,2022/11/21,在職,行政與管理
智慧機械IoT物聯網暨數值控制整合實務班 第-期,臺中市,2022/09/13,2022/11/15,職前,科技與資訊技術
時尚美睫嫁接設計應用實務班第02期,臺中市西區民權路217巷18號,2022/09/13,2022/10/13,在職,科技與資訊技術
皮雕與皮夾打版製作班第01期,臺中市北屯區興安路一段92號,2022/09/12,2022/10/11,在職,藝術與設計
經絡調理手技與牛角輔具應用課程班第01期,臺中市西區大和路24號3樓,2022/09/12,2022/10/08,在職,行政與管理
居家水電裝修與實作班第01期,臺中市北屯區興安路１段92號,2022/09/12,2022/10/06,在職,行政與管理
海外情境英文應用班第01期,臺中市北屯區興安路一段92號,2022/09/12,2022/10/19,在職,行政與管理
布花拼布手作美學班第01期,臺中市北屯區興安路一段92號,2022/09/12,2022/09/26,在職,藝術與設計
建築物裝修木作(臺中) 第2期,臺中市,2022/09/12,2022/12/05,職前,藝術與設計
工業控制與工廠自動化應用(臺中) 第2期,臺中市,2022/09/12,2022/12/05,職前,科技與資訊技術
金屬熔接技術(臺中) 第2期,臺中市,2022/09/12,2022/12/05,職前,科技與資訊技術
4066 MasterCAM 基礎C班第01期,臺中市,2022/09/12,2022/11/02,在職,科技與資訊技術
應用程式暨網頁設計就業養成班,臺中市北屯區廍子路666號,2022/09/12,2022/12/05,青年,建築與工程
大數據與智慧商業系統實務班 第01期,臺中市,2022/09/12,2022/10/03,職前,科技與資訊技術
電子資訊從業人員行銷管理班第02期,臺中市西區五權西路１段237號9樓,2022/09/11,2022/10/11,在職,行政與管理
再生塑膠原料產業之企業淨零碳排班第01期,臺中市西屯區工業區三十八路189號,2022/09/07,2022/10/28,在職,行政與管理
ESG碳排放管理培訓班第01期,臺中市西屯區工業區八路11號,2022/09/06,2022/10/06,在職,行政與管理
金屬線半寶石飾品設計班第01期,臺中市西屯區僑光路100號,2022/09/06,2022/10/06,在職,藝術與設計
深度學習人工智慧實務應用班第04期,臺中市北區三民路３段129號,2022/09/06,2022/11/03,在職,科技與資訊技術
3D產品設計與建模列印班 第 -期,臺中市,2022/09/06,2022/10/26,職前,科技與資訊技術
海外情境英文應用班第01期,臺中市北屯區興安路一段92號,2022/09/05,2022/10/05,在職,行政與管理
Python網路爬蟲與資料分析班第04期,臺中市北區三民路３段129號資訊大樓4樓2407教室,2022/09/04,2022/10/04,在職,科技與資訊技術
Premiere+After Effect數位影視後製實務班第01期,臺中市西屯區僑光路100號,2022/09/04,2022/10/04,在職,科技與資訊技術
ASP.NET Core MVC跨平台網頁資料庫專題實戰班第01期,臺中市西屯區僑光路100號,2022/09/03,2022/10/03,在職,科技與資訊技術
Office及Google雲端整合應用班第01期,臺中市中區平等街1號5樓,2022/09/03,2022/10/03,在職,科技與資訊技術
MS SQL資料處理與分析班第01期,臺中市北區三民路３段129號,2022/09/02,2022/09/30,在職,科技與資訊技術
生醫產業因應ESG淨零排碳之環境管理與實踐技術班第01期,臺中市西屯區工業區三十八路189號,2022/09/02,2022/09/28,在職,行政與管理
義大利咖啡實作班第03期,臺中市北屯區廍子路666號,2022/09/02,2022/10/02,在職,藝術與設計
自媒體趨勢YOUTUBE頻道經營班第01期,臺中市北區崇德路１段579號3樓之3,2022/09/02,2022/11/23,在職,科技與資訊技術
水上摩托車搜救人員進階班第01期,臺中市烏日區中山路１段2-1號,2022/09/01,2022/10/01,在職,行政與管理
創意彩飾皮件與織品刺繡運用製作班第01期,臺中市北屯區興安路１段92號,2022/09/01,2022/10/01,在職,藝術與設計
雕刻皮革藝術班第01期,臺中市豐原區中山路442號,2022/09/01,2022/10/01,在職,藝術與設計
IATF16949:2016品質管理標準及五大核心工具技術培訓班第02期,臺中市大雅區中科路6號7樓,2022/09/01,2022/10/01,在職,行政與管理
4104油電複合動力車檢修基礎技術班C班第03期,臺中市,2022/09/01,2022/11/12,在職,建築與工程
智慧醫療AI應用技術人才養成班,臺中市大雅區中科路6號4樓(中科管理局-工商服務大樓),2022/09/01,2022/12/14,青年,建築與工程
多媒體廣告設計人才培訓班 第-期,臺中市,2022/08/31,2022/10/20,職前,建築與工程
物聯網智慧應用設計實作班 第-期,臺中市,2022/08/31,2022/10/28,職前,科技與資訊技術
財產繼承與分割過戶實務班第01期,臺中市北區中清路１段369號11樓-1,2022/08/30,2022/09/30,在職,行政與管理
綠能公寓大廈事務人員班第03期,臺中市北屯區昌平路１段95-8號5樓之1,2022/08/29,2022/10/29,在職,行政與管理
精密機械(臺中) 第7期,臺中市,2022/08/29,2022/11/21,職前,行政與管理
飾品設計與製造(臺中) 第2期,臺中市,2022/08/29,2022/11/14,職前,藝術與設計
4064西門子可程式控制D班第01期,臺中市,2022/08/29,2022/10/22,在職,科技與資訊技術
4105 Illustrator平面設計班第03期,臺中市,2022/08/29,2022/10/17,在職,藝術與設計
4106 Photoshop影像處理班第13期,臺中市,2022/08/29,2022/10/20,在職,科技與資訊技術
職務說明書與職能分析應用班第02期,臺中市北屯區大連路３段10號4樓之1,2022/08/28,2022/09/28,在職,行政與管理
魅力台風與聲音口語表達訓練班第01期,臺中市中區中山路27號6樓,2022/08/27,2022/09/27,在職,行政與管理
布花拼布手作美學班第01期,臺中市北屯區興安路一段92號,2022/08/26,2022/09/26,在職,藝術與設計
新世代數位行銷人才養成班,臺中市西區台中市民生路227號(英才校區),2022/08/26,2022/10/03,青年,科技與資訊技術
婚禮顧問暨整體造型實務技能培訓班 第-期,臺中市,2022/08/26,2022/09/19,職前,行政與管理
沙龍美甲彩繪創意設計班第01期,臺中市西區忠明南路42號4樓,2022/08/25,2022/09/25,在職,藝術與設計
越南語日常會話實務班第01期,臺中市南屯區大墩十二街292號3樓,2022/08/25,2022/09/25,在職,科技與資訊技術
童趣學步鞋款班第01期,臺中市西屯區工業區八路11號,2022/08/25,2022/09/25,在職,藝術與設計
藝術美甲造型與網絡行銷實務應用班第02期,臺中市南屯區文心路１段186號5樓之一,2022/08/25,2022/09/25,在職,科技與資訊技術
飾品編織藝術創作班第01期,臺中市西區公館路122號,2022/08/25,2022/09/25,在職,藝術與設計
智慧化編程設計與加工模擬訓練班第01期,臺中市西屯區工業區三十八路189號,2022/08/25,2022/09/25,在職,科技與資訊技術
企業大數據分析與產業智慧進階班第01期,臺中市西屯區工業區三十八路189號,2022/08/25,2022/09/25,在職,行政與管理
N5大家的日本語初級II班第01期,臺中市北屯區文心路４段936-1號2樓,2022/08/24,2022/09/24,在職,科技與資訊技術
Python人工智慧物聯網創新應用班第01期,臺中市豐原區東仁街138號7樓,2022/08/24,2022/09/24,在職,科技與資訊技術
ERP進銷存內控流程管理實作班第01期,臺中市北區崇德路１段579號10樓之1,2022/08/24,2022/10/15,在職,行政與管理
保養品配方設計調製實作班第01期,臺中市東區雙十路一段4-33號8F-3,2022/08/24,2022/09/24,在職,藝術與設計
職場新多益提升班第01期,臺中市西屯區天保街60號,2022/08/24,2022/09/24,在職,行政與管理
泰語字母發音與會話初級班第01期,臺中市南屯區大墩十二街292號3樓,2022/08/24,2022/09/24,在職,科技與資訊技術
電信線路銅纜佈建進階班第01期,臺中市大里區工業路11號,2022/08/24,2022/09/24,在職,科技與資訊技術
PLC可程式控制系統整合青年專班第01期,(407)臺中市西屯區工業區一路100號,2022/08/23,2022/10/11,青年,科技與資訊技術
全端網頁程式設計青年專班第02期,(407)臺中市西屯區工業區一路100號,2022/08/23,2022/10/11,青年,科技與資訊技術
太陽能光電系統應用技術 第02期,臺中市,2022/08/23,2022/10/31,職前,科技與資訊技術
商用空調檢修技術(臺中) 第01期,臺中市,2022/08/23,2022/10/03,職前,行政與管理
新世代數位行銷人才養成班,臺中市西區台中市民生路227號(英才校區),2022/08/23,2022/12/12,青年,科技與資訊技術
全端網頁程式設計青年專班 第01期,臺中市,2022/08/23,2022/10/11,職前,科技與資訊技術
PLC可程式控制系統整合青年專班 第1期,臺中市,2022/08/23,2022/10/11,職前,科技與資訊技術
營業稅所得稅應用訓練班第01期,臺中市北區崇德路１段629號B棟10樓之1,2022/08/22,2022/09/22,在職,行政與管理
4065機械製圖與電腦繪圖(Ⅱ)進階B班第01期,臺中市,2022/08/22,2022/10/15,在職,科技與資訊技術
指尖彩繪暈染應用實務班第02期,臺中市豐原區豐東路333號4樓,2022/08/21,2022/09/21,在職,科技與資訊技術
SolidWorks機械設計訓練班第02期,臺中市北區崇德路１段579號5樓之2,2022/08/20,2022/12/20,在職,藝術與設計
機械產品設計暨3D模型實務班 第-期,臺中市,2022/08/20,2022/10/26,職前,科技與資訊技術
皮革雕刻文創手縫班第01期,臺中市中區大誠街78號1樓,2022/08/19,2022/09/18,在職,藝術與設計
室內配線實務班第01期,臺中市大里區工業路11號,2022/08/19,2022/09/26,在職,行政與管理
傳統整復推拿班第01期,臺中市北屯區北屯路366號15樓,2022/08/18,2022/09/18,在職,行政與管理
銀髮舒適照護保健實務班第01期,臺中市西區臺灣大道２段2號13F-1(1301教室)(親家台灣大道廣場),2022/08/18,2022/09/18,在職,行政與管理
時尚彩妝暨噴槍彩妝實務班第01期,臺中市西屯區重慶路99號6樓之1(財訊金融大樓),2022/08/18,2022/09/18,在職,藝術與設計
精品咖啡烘焙與調製實務班第01期,臺中市北區中清路一段369號11樓之一,2022/08/18,2022/09/18,在職,行政與管理
指甲彩繪基礎班第01期,臺中市西區民生路157號2樓,2022/08/18,2022/09/18,在職,建築與工程
無國界美味料理班第01期,臺中市南區建國北路１段110號,2022/08/18,2022/09/18,在職,行政與管理
嬰幼兒適性發展活動設計與照護環境規劃班第01期,臺中市西屯區臺灣大道四段1727號(第二校區管理學院),2022/08/17,2022/09/17,在職,行政與管理
從節稅技巧方向來闡釋稅務申報實務班第01期,臺中市西區中興街183號9樓之2,2022/08/17,2022/09/17,在職,行政與管理
資安關鍵實務基礎班,臺中市西屯區科園路21號,2022/08/17,2022/12/10,在職,行政與管理
高效能主管管理才能提升訓練班第01期,臺中市豐原區東仁街138號7樓,2022/08/17,2022/09/17,在職,行政與管理
就業服務法令解析與管理實務訓練班第01期,臺中市豐原區東仁街138號6樓,2022/08/17,2022/09/17,在職,行政與管理
人氣手作風味麵包班第01期,臺中市南區建國北路１段110號,2022/08/17,2022/09/17,在職,餐飲業
甜點與食材運用班第01期,臺中市南區建國北路１段110號,2022/08/17,2022/09/17,在職,行政與管理
精品咖啡製作專業職能班第02期,臺中市大肚區沙田路２段562巷108之5號,2022/08/17,2022/09/17,在職,行政與管理
新南向國貿條規與物流實務班第01期,臺中市西屯區工業8路11號,2022/08/17,2022/09/17,在職,行政與管理
跨國社群媒體數據流量分析與應用班第01期,臺中市西屯區科園路21號,2022/08/17,2022/10/01,在職,科技與資訊技術
3D列印設計與成品製造班第01期,臺中市北區崇德路１段579號5樓之2,2022/08/17,2022/10/15,在職,科技與資訊技術
工業衛生學士學分班第04期,臺中市太平區中山路２段57號,2022/08/17,2022/09/18,在職,行政與管理
幼兒情緒教育學士學分班第07期,臺中市沙鹿區臺灣大道7段200號,2022/08/17,2022/09/18,在職,建築與工程
沙龍商業剪髮應用班第01期,臺中市北屯區天津路３段32-4號7樓,2022/08/17,2022/09/17,在職,科技與資訊技術
韓語日常會話基礎班第01期,臺中市南屯區大墩路693號7樓,2022/08/17,2022/09/17,在職,科技與資訊技術
臺灣經典小吃實作班第01期,臺中市南區五權南路195號,2022/08/17,2022/09/17,在職,行政與管理
基礎會計內帳實務班第01期,臺中市中區中山路27號8樓,2022/08/17,2022/09/17,在職,行政與管理
精品手沖咖啡實作班第01期,臺中市西區五權路1-67號5樓,2022/08/17,2022/09/17,在職,藝術與設計
談判與議價技巧實務班第22期,臺中市西屯區文華路100號,2022/08/17,2022/09/17,在職,行政與管理
西班牙語日常會話實務班第01期,臺中市南屯區大墩十二街292號3樓,2022/08/17,2022/09/24,在職,科技與資訊技術
微電商數位行銷短影片剪輯製作實戰班第01期,臺中市北區崇德路一段579號3樓之3,2022/08/17,2022/11/12,在職,科技與資訊技術
歐式花藝與商業運用班第01期,臺中市南屯區東興路１段450號,2022/08/17,2022/09/16,在職,藝術與設計
工業安全學士學分班第03期,臺中市太平區中山路２段57號,2022/08/16,2022/09/18,在職,行政與管理
團隊溝通與桌遊應用實務班第01期,臺中市北屯區大連路三段16號6樓之1,2022/08/16,2022/09/18,在職,科技與資訊技術
複合三用真皮時尚背包與工業針車操作班第01期,臺中市西屯區工業區八路11號,2022/08/16,2022/09/17,在職,藝術與設計
