課程名稱,上課地點,開放報名,開課日期,性質,職業分類
Illustrator+Photoshop平面設計班第01期,臺南市東區中華東路３段18號3樓3A教室,2022/09/12,2022/10/12,在職,科技與資訊技術
土地開發分析與工具應用實務訓練班第02期,臺南市安平區建平十七街33號2樓,2022/09/12,2022/10/12,在職,行政與管理
凝膠美甲沙龍實務班第01期,臺南市北區西門路４段367號4樓,2022/09/12,2022/10/12,在職,科技與資訊技術
網頁進階設計班第01期,臺南市中西區赤嵌街41號2樓,2022/09/12,2022/10/24,在職,科技與資訊技術
線上網路活動經營行銷班第01期,臺南市東區大學路1號成功大學資訊工程學系,2022/09/12,2022/12/26,在職,行政與管理
多媒體網頁設計人才培訓班 第01期,臺南市,2022/09/12,2022/12/29,職前,科技與資訊技術
不動產土地稅法訓練班第01期,臺南市中西區民族路二段76-10號5樓之3,2022/09/07,2022/10/07,在職,行政與管理
Python程式設計班第01期,臺南市永康區崑大路195號,2022/09/07,2022/10/07,在職,科技與資訊技術
不動產土地法與土地相關稅法訓練班第02期,臺南市歸仁區長大路１號,2022/09/06,2022/10/06,在職,行政與管理
職場Office應用實務班第02期,臺南市東區中華東路３段18號4樓(4B教室),2022/09/06,2022/10/06,在職,行政與管理
綠色園藝培力實務班第05期,臺南市永康區中山東路432號2F,2022/09/06,2022/11/10,在職,行政與管理
觀光日語導覽口語演練班第01期,臺南市永康區中山東路430號3樓3B教室,2022/09/06,2022/12/08,在職,行政與管理
投資理財與保險服務整合班第01期,臺南市南區南門路261號2樓,2022/09/06,2022/10/06,在職,行政與管理
服裝打版縫製培訓班 第01期,臺南市,2022/09/06,2022/10/17,職前,藝術與設計
急救人員安全衛生教育訓練B班第02期,臺南市永康區中華路425號22樓之2,2022/09/05,2022/10/05,在職,行政與管理
SketchUp室設空間渲染應用班第01期,臺南市東區中華東路３段18號3樓3B教室,2022/09/04,2022/10/04,在職,藝術與設計
EXCEL企業資訊管理應用基礎班第01期,臺南市東區大學路1號成功校區,2022/09/04,2022/11/03,在職,行政與管理
精油經絡按摩保健養生班第02期,臺南市中西區府前路１段88號九樓,2022/09/04,2022/10/04,在職,餐飲業
韓語初階A班第01期,臺南市東區中華東路3段18號2樓,2022/09/03,2022/10/03,在職,科技與資訊技術
職業安全管理師(抵充43小時)訓練班第01期,臺南市中西區大埔街52號,2022/09/03,2022/10/03,在職,行政與管理
就業服務職能與勞資法令實務訓練班第01期,臺南市東區長榮路一段225號B1(D教室),2022/09/02,2022/10/02,在職,行政與管理
Power BI 商業數據分析實作班第01期,臺南市中西區樹林街二段33號(思源二樓）,2022/09/02,2022/10/02,在職,科技與資訊技術
大數據視覺圖表設計分析實務班第01期,臺南市新營區復興路251-2號1樓(由251-1號大門進出),2022/09/02,2022/10/15,在職,科技與資訊技術
ERP流程模擬實作班第01期,臺南市永康區南台街一號,2022/09/02,2022/09/28,在職,科技與資訊技術
電商品牌購物網站建置班第02期,臺南市東區中華東路３段18號4樓4A教室,2022/09/02,2022/09/25,在職,行政與管理
企業永續發展ESG人才培訓A班第01期,臺南市中西區大埔街52號,2022/09/02,2022/10/17,在職,行政與管理
製造業採購與倉儲管理實務訓練班第01期,臺南市永康區中華路425號22樓之2,2022/09/01,2022/10/22,在職,行政與管理
不動產估價人才基礎訓練A班第01期,臺南市安平區永華路２段248號8樓之2,2022/09/01,2022/10/15,在職,行政與管理
Proxmox VE 開源虛擬化平台建置班第01期,臺南市永康區崑大路195號,2022/09/01,2022/10/01,在職,科技與資訊技術
光固化3D列印機DIY組裝開發實務班第02期,臺南市東區長榮路１段225號B1,2022/09/01,2022/10/01,在職,科技與資訊技術
多媒體電商網站設計與APP商業應用班 第01期,臺南市,2022/09/01,2022/12/23,職前,科技與資訊技術
無人機3D建模與專業飛手(UAV Pilot)人才養成班,臺南市六甲區工研路8號(SI館與外側大草皮),2022/09/01,2022/11/07,青年,建築與工程
人工智慧與數據分析產業應用人才養成班,臺南市歸仁區長大路1號,2022/09/01,2022/12/19,青年,科技與資訊技術
ERP與物聯網實務應用人才培訓班第1期,臺南市永康區中山東路430號（遠距教學）,2022/09/01,2022/12/26,青年,科技與資訊技術
全端工程師就業養成班-第四梯次,臺南市東區大學路一號(成大附工-唯農大樓3樓7305教室)-資展國際(原資策會)-台南訓練中心,2022/09/01,2022/10/25,青年,建築與工程
跨域Java軟體工程師就業養成班-第四梯次,臺南市東區大學路一號(成大附工-唯農大樓2樓7216教室)-資展國際(原資策會)-台南訓練中心,2022/09/01,2022/12/20,青年,建築與工程
ERP與物聯網實務應用人才培訓班第2期,臺南市永康區中山東路430號（遠距教學）,2022/09/01,2022/12/26,青年,科技與資訊技術
物聯網通訊網路設計實務進階班第01期,臺南市中西區赤嵌街41號2樓,2022/08/30,2022/09/30,在職,科技與資訊技術
門市服務人員養成班 第01期,臺南市,2022/08/30,2022/11/25,職前,行政與管理
行動文創咖啡經營實務班第01期,臺南市東區長榮路１段225號B1,2022/08/29,2022/09/28,在職,行政與管理
國際職場英文會話班第01期,臺南市永康區崑大路195號,2022/08/29,2022/09/28,在職,行政與管理
五加二產業資料庫與大數據應用人才培訓班第五期,臺南市永康區中山東路430號（遠距教學）,2022/08/29,2022/11/07,青年,科技與資訊技術
WordPress電商網站架設實務班第01期,臺南市永康區崑大路195號,2022/08/27,2022/09/27,在職,科技與資訊技術
人力資源與績效管理實務班第02期,臺南市東區中華東路３段18號2樓,2022/08/26,2022/09/25,在職,行政與管理
營造業甲種職業安全衛生業務主管訓練班第01期,臺南市東區東門路２段89號10樓,2022/08/26,2022/09/25,在職,行政與管理
創意美髮彩繪造型班第01期,臺南市南區南門路261號2樓,2022/08/26,2022/09/25,在職,藝術與設計
AI人工智慧與雲端服務架構工程師班,臺南市中西區公園路108號,2022/08/26,2022/12/30,青年,科技與資訊技術
智慧化綠建築居住空間設計實務班,臺南市東區東門路二段206號,2022/08/26,2022/12/26,青年,藝術與設計
實務神秘客培訓A班第01期,臺南市東區北門路２段16號2樓,2022/08/25,2022/11/05,在職,行政與管理
證劵交易分析實務訓練班第01期,臺南市安平區華平路417號4F,2022/08/25,2022/09/24,在職,行政與管理
食品安全管制系統(HACCP 60B)進階訓練班第01期,臺南市仁德區二仁路1段60號,2022/08/24,2022/09/23,在職,行政與管理
行車事故處理實務專業訓練進階班第01期,臺南市南區南門路261號2樓,2022/08/24,2022/09/30,在職,行政與管理
珠寶鑑定與行銷實務班第01期,臺南市中西區觀亭街76號,2022/08/24,2022/09/23,在職,行政與管理
新媒體數位行銷實務班(本課程採遠距視訊教學與部分單元採實體教學) 第01期,臺南市,2022/08/24,2022/11/02,職前,科技與資訊技術
社區自媒體與微廣告行銷班第01期,臺南市東區長榮路一段225號B1,2022/08/23,2022/12/07,在職,科技與資訊技術
3D列印與機電整合智慧控制系統實務班第01期,臺南市東區大同路2段615號21樓,2022/08/22,2022/09/22,在職,科技與資訊技術
富貴年菜訓練班第01期,臺南市善化區民權路214號2F,2022/08/21,2022/09/20,在職,餐飲業
Python大數據分析與網路爬蟲資料初階班第01期,臺南市東區長榮路１段225號,2022/08/21,2022/09/27,在職,科技與資訊技術
公寓大廈新成屋裝潢與中古屋整修工程管理培訓班第01期,臺南市中西區民權路３段447巷1號,2022/08/21,2022/09/20,在職,行政與管理
商務職場英文會話班第01期,臺南市東區長榮路１段225號B1,2022/08/20,2022/12/26,在職,科技與資訊技術
形象造型設計班第02期,臺南市東區長榮路２段135號6樓,2022/08/20,2022/09/19,在職,藝術與設計
SCA國際精品咖啡-基礎咖啡知識與完美萃取研磨精實班第01期,臺南市永康區南台街一號,2022/08/20,2022/09/19,在職,科技與資訊技術
不動產經紀營業員訓練A班第01期,臺南市安平區永華路２段248號8樓之2,2022/08/20,2022/09/19,在職,行政與管理
精品手沖咖啡實作班第01期,臺南市北區西門路四段367號4樓,2022/08/19,2022/09/18,在職,藝術與設計
專業美容人員技能實務班第02期,臺南市中西區府前路１段88號9樓,2022/08/19,2022/09/18,在職,行政與管理
沙龍手足保養護理凝膠美甲班第01期,臺南市中西區民族路２段153號11樓之2,2022/08/19,2022/09/18,在職,科技與資訊技術
新多益單字與文法實力培訓班第01期,臺南市東區中華東路３段18號2樓,2022/08/19,2022/09/18,在職,藝術與設計
男子快剪理燙染髮進階班第01期,臺南市新市區中華路49號,2022/08/19,2022/09/18,在職,藝術與設計
都市建築更新暨危老重建推動培訓班第01期,臺南市安平區華平路417號4樓,2022/08/19,2022/12/31,在職,行政與管理
不動產估價概要研析班第04期,臺南市永康區中山東路430號2樓2B教室,2022/08/19,2022/09/18,在職,行政與管理
在地食材創新與研發學士學分班第06期,臺南市東區長榮路１段225號B1,2022/08/19,2022/09/18,在職,行政與管理
有機農業與園藝植栽產銷班 第01期,臺南市,2022/08/19,2022/10/20,職前,行政與管理
Python大數據與股票金融科技應用C班,臺南市中西區大埔街52號,2022/08/19,2022/09/13,青年,科技與資訊技術
Python大數據與股票金融科技應用D班,臺南市中西區大埔街52號,2022/08/19,2022/11/08,青年,科技與資訊技術
國際貿易實務班第01期,臺南市永康區中華路425號22樓之2,2022/08/18,2022/09/17,在職,行政與管理
職場商用英文實務班第01期,臺南市東區長榮路１段225號B1,2022/08/18,2022/09/17,在職,行政與管理
美甲沙龍彩繪實務應用班第01期,臺南市中西區民族路２段153號11樓之2,2022/08/18,2022/09/17,在職,藝術與設計
社群建置手機美編經營人才培訓班第01期,臺南市北區西門路４段367號4樓,2022/08/18,2022/09/17,在職,科技與資訊技術
地政士助理員培訓班第01期,臺南市東區崇德路111號2樓,2022/08/18,2022/11/20,在職,行政與管理
越南語發音及應用基礎班第01期,臺南市東區中華東路２段77號9樓之3,2022/08/18,2022/09/17,在職,科技與資訊技術
嬰幼兒手語運用與教玩具製作班第01期,臺南市中西區南寧街140號4F,2022/08/18,2022/09/17,在職,藝術與設計
芳香精油調製實務班第01期,臺南市中西區府前路１段88號9樓,2022/08/18,2022/09/17,在職,行政與管理
日文N5會話應用班第01期,臺南市東區北門路２段16號,2022/08/18,2022/09/17,在職,科技與資訊技術
Illustrator平面視覺設計培訓班第01期,臺南市東區長榮路１段225號B1,2022/08/18,2022/10/22,在職,科技與資訊技術
芳香調理師培訓班第03期,臺南市仁德區二仁路1段60號,2022/08/18,2022/09/17,在職,建築與工程
Excel實務應用初階班第02期,臺南市善化區中山路152號,2022/08/18,2022/09/17,在職,行政與管理
雲端運算Python與數位媒體行銷班《本課程採全程遠距視訊教學》 第01期,臺南市,2022/08/18,2022/11/28,職前,科技與資訊技術
不動產估價學士學分班第01期,臺南市永康區崑大路195號,2022/08/17,2022/09/16,在職,行政與管理
人力資源管理實務班第02期,臺南市南區南門路261號,2022/08/17,2022/09/16,在職,行政與管理
越南語基礎班第02期,臺南市中西區樹林街２段33號,2022/08/17,2022/09/16,在職,科技與資訊技術
烘焙食品麵包基礎訓練班第01期,臺南市仁德區二仁路１段60號,2022/08/17,2022/09/17,在職,餐飲業
日文初級Ⅲ會話動詞變化班第01期,臺南市東區大學路一號（成功大學光復校區工設二館一樓）,2022/08/17,2022/09/16,在職,科技與資訊技術
農業植栽班第02期,臺南市新營區文昌街26-7號,2022/08/17,2022/09/16,在職,行政與管理
AutoCAD實務設計班第01期,臺南市東區中華東路３段18號3樓3A教室,2022/08/17,2022/09/17,在職,藝術與設計
工業設計SolidWorks 3D繪圖課程班第01期,臺南市永康區南台街1號M棟2樓201教室,2022/08/17,2022/10/15,在職,藝術與設計
無接觸式感測與物聯網環控系統規劃與設計班第01期,臺南市中西區赤嵌街41號2樓,2022/08/17,2022/10/15,在職,科技與資訊技術
農業園藝植栽班第03期,臺南市新營區東興六街89巷14弄16號1樓,2022/08/16,2022/09/17,在職,行政與管理
POWER BI大數據應用實務班第02期,臺南市中西區樹林街２段33號,2022/08/16,2022/09/15,在職,科技與資訊技術
視覺簡報與影音剪輯應用班第01期,臺南市新營區復興路251-2號1樓(由251-1號大門進出),2022/08/16,2022/09/15,在職,藝術與設計
在地伴手禮包裝實務班 第01期,臺南市,2022/08/16,2022/11/02,職前,餐飲業
不動產經紀營業員進階訓練班第02期,臺南市中西區民族路二段76-10號5樓之3,2022/08/15,2022/09/14,在職,行政與管理
多媒體簡報實務PowerPoint軟體班第01期,臺南市東區大學路一號（成功大學光復校區工設二館一樓）,2022/08/15,2022/09/14,在職,科技與資訊技術
洋菓子中西式點心班第01期,臺南市善化區民權路214號2F,2022/08/15,2022/09/14,在職,餐飲業
CNC車床(台南) 第04期,臺南市,2022/08/15,2022/10/11,職前,藝術與設計
TIG氬氣鎢極銲接(台南) 第04期,臺南市,2022/08/15,2022/10/11,職前,藝術與設計
在地點心與創意伴手禮(台南) 第04期,臺南市,2022/08/15,2022/10/11,職前,餐飲業
自動控制(微處理與PLC控制)(台南) 第04期,臺南市,2022/08/15,2022/10/11,職前,科技與資訊技術
建築空間繪圖(台南) 第04期,臺南市,2022/08/15,2022/10/24,職前,藝術與設計
創意商品網路行銷(台南) 第04期,臺南市,2022/08/15,2022/10/11,職前,行政與管理
農特產品網路行銷設計(台南) 第04期,臺南市,2022/08/15,2022/10/11,職前,行政與管理
電工(台南) 第04期,臺南市,2022/08/15,2022/10/11,職前,行政與管理
漆作風格設計(台南) 第04期,臺南市,2022/08/15,2022/10/11,職前,藝術與設計
