課程名稱,上課地點,開放報名,開課日期,性質,職業分類
勞工關係專題碩士學分班第01期,高雄市前金區五福三路21號7樓7A,2022/09/16,2022/10/16,在職,行政與管理
醫學檢驗數據整合判讀班第02期,高雄市三民區十全一路100號,2022/09/16,2022/10/16,在職,行政與管理
月子調養料理班第01期,高雄市鳳山區和平路42號,2022/09/16,2022/10/16,在職,行政與管理
太陽光電系統工程管理班第01期,高雄市左營區政德路595號2樓,2022/09/16,2022/10/16,在職,行政與管理
韓語會話實務班第02期,高雄市鳳山區維新路124號D棟11樓之3,2022/09/16,2022/10/16,在職,藝術與設計
韓語會話實務進階班第02期,高雄市鳳山區維新路124號D棟11樓之3,2022/09/15,2022/10/15,在職,藝術與設計
Python大數據分析實作班第01期,高雄市三民區堯山街8號,2022/09/15,2022/10/15,在職,科技與資訊技術
SolidWorks 3D製圖進階班第01期,高雄市三民區建國二路255號2樓,2022/09/15,2022/10/15,在職,科技與資訊技術
人工智慧影像識別碩士學分班第01期,高雄市楠梓區卓越路二號,2022/09/15,2022/10/15,在職,科技與資訊技術
LINE@暨社群行銷策略實務班第02期,高雄市鳳山區光遠路226號B1,2022/09/15,2022/10/15,在職,科技與資訊技術
腳底按摩調理員課程班第06期,高雄市三民區遼寧一街115號,2022/09/15,2022/10/15,在職,藝術與設計
跨境電商經營實戰班第01期,高雄市鹽埕區中正四路274號6樓,2022/09/15,2022/10/15,在職,行政與管理
寶石鑑定與首飾設計實作班第01期,高雄市前鎮區中山三路132號,2022/09/15,2022/10/15,在職,藝術與設計
筋骨七大部位鬆解運用班,高雄市苓雅區武廟路124號2樓,2022/09/15,2022/10/15,在職,餐飲業
地方小吃製作實務班第02期,高雄市鳥松區澄清路840號,2022/09/15,2022/10/15,在職,行政與管理
Linux企業實務應用班第01期,高雄市前鎮區中山二路2號25樓之5,2022/09/15,2022/12/03,在職,行政與管理
韓語初階生活用語班第01期,高雄市三民區博愛一路287號9樓,2022/09/14,2022/10/14,在職,藝術與設計
烏克麗麗樂器教學班第02期,高雄市苓雅區中山二路412號6樓之3,2022/09/14,2022/10/14,在職,建築與工程
房地產交易實務班第01期,高雄市苓雅區光華一路206號17樓之5,2022/09/14,2022/10/14,在職,行政與管理
不動產經紀人培訓班第01期,高雄市苓雅區中正二路30號8樓,2022/09/14,2022/10/15,在職,行政與管理
手作實用拼布班第02期,高雄市鳳山區維新路124號D棟11樓之3,2022/09/13,2022/10/13,在職,藝術與設計
溯溪從業人員訓練班第02期,高雄市鳳山區光華路68號,2022/09/12,2022/10/12,在職,行政與管理
互動式網站JavaScript開發設計與雲端資料庫實務班第01期,高雄市三民區中山一路318號,2022/09/12,2022/11/06,在職,科技與資訊技術
旅遊從業人員 第04期,高雄市,2022/09/12,2022/11/30,職前,行政與管理
國際貿易行銷 第04期,高雄市,2022/09/12,2022/11/22,職前,行政與管理
電腦數值控制-CNC車床 第01期,高雄市,2022/09/12,2022/11/15,職前,科技與資訊技術
智慧電子實務應用 第02期,高雄市,2022/09/12,2022/11/15,職前,科技與資訊技術
機電控制 第02期,高雄市,2022/09/12,2022/11/15,職前,行政與管理
網路管理與通信技術整合實務 第02期,高雄市,2022/09/12,2022/11/15,職前,行政與管理
會展產業(MICE)人才培訓 第03期,高雄市,2022/09/12,2022/11/15,職前,科技與資訊技術
農產品應用實作班第02期,高雄市鳳山區南京路330巷7號,2022/09/11,2022/10/11,在職,行政與管理
Excel商用範例實作班第02期,高雄市三民區堯山街8號,2022/09/11,2022/10/11,在職,科技與資訊技術
經絡芳療SPA養生班,高雄市三民區建國二路34號13樓,2022/09/11,2022/10/11,在職,餐飲業
中餐烹調實作班第02期,高雄市鳳山區和平路42號,2022/09/09,2022/10/09,在職,餐飲業
銀髮生活空間規劃管理實務班第01期,高雄市前金區自強一路22號4樓,2022/09/08,2022/10/08,在職,行政與管理
傳統整復推拿技術員培訓課程班第01期,高雄市前金區中華四路283號5樓,2022/09/08,2022/10/08,在職,行政與管理
樂齡陪談技巧實務班第13期,高雄市前金區中山二路507號8樓,2022/09/08,2022/10/08,在職,行政與管理
投資理財分析實務應用班第02期,高雄市苓雅區三多一路186號,2022/09/07,2022/10/07,在職,行政與管理
會計技能實務班第02期,高雄市湖內區正義一路299巷2弄19號,2022/09/07,2022/10/07,在職,行政與管理
數位轉型之低碳設計與碳足跡管理班,高雄市苓雅區成功一路232號16樓,2022/09/07,2022/10/07,在職,行政與管理
清潔用品＆保養品班第01期,高雄市三民區晉元街67號,2022/09/06,2022/10/06,在職,行政與管理
新多益英文提升應用班第01期,高雄市苓雅區四維四路3號11樓之1,2022/09/05,2022/10/05,在職,藝術與設計
傳統整復推拿技能班第01期,高雄市苓雅區中正一路372號7樓之3,2022/09/05,2022/10/05,在職,行政與管理
日文導遊領隊帶團實務訓練班第01期,高雄市前金區五福三路21號7樓,2022/09/05,2022/10/05,在職,行政與管理
日語會話初級班第01期,高雄市苓雅區中正二路175號13樓之3,2022/09/04,2022/10/04,在職,科技與資訊技術
甲種職業安全衛生業務主管訓練班第02期,高雄市前鎮區一心二路128號11樓之1,2022/09/04,2022/10/04,在職,行政與管理
水肺潛水從業人員訓練班第02期,高雄市鳳山區五福二路30巷12號,2022/09/04,2022/10/04,在職,行政與管理
財產管理與移轉節稅規劃解析班第02期,高雄市前金區中華四路283號5樓,2022/09/04,2022/10/04,在職,行政與管理
調解與訴訟實務班第04期,高雄市前鎮區鎮中路6號8樓,2022/09/04,2022/10/04,在職,行政與管理
實用日語會話應用進階班第02期,高雄市鳳山區維新路124號D棟11樓之3,2022/09/04,2022/10/04,在職,科技與資訊技術
職場實用英語應用班第02期,高雄市鳳山區維新路124號D棟11樓之3,2022/09/03,2022/10/03,在職,行政與管理
AutoCAD電腦輔助繪圖進階及實務探討班第01期,高雄市鳳山區五甲二路529巷40號,2022/09/03,2022/10/03,在職,科技與資訊技術
Python機器學習與資料分析班第01期,高雄市前鎮區中山二路2號25樓之5,2022/09/03,2022/12/03,在職,科技與資訊技術
APMA美國國際專案管理師培訓班第01期,高雄市苓雅區中正二路175號十三樓之3,2022/09/02,2022/10/02,在職,行政與管理
PyTorch機器學習應用實務班第01期,高雄市苓雅區中正二路175號十三樓之3,2022/09/02,2022/10/01,在職,科技與資訊技術
坐月子服務人員培訓班 第01期,高雄市,2022/09/02,2022/10/11,職前,行政與管理
機電整合實務班 第01期,高雄市,2022/09/02,2022/12/12,職前,行政與管理
異國輕食實作班第02期,高雄市大寮區正氣路79號(博愛大樓西餐教室),2022/09/01,2022/10/01,在職,餐飲業
美睫嫁接基礎班第01期,高雄市苓雅區中正一路99號地下一層(高雄捷運技擊館站3號出口內),2022/09/01,2022/10/01,在職,建築與工程
皮革編織與手工製鞋應用班,高雄市新興區七賢二路7號,2022/09/01,2022/10/01,在職,藝術與設計
創新思考心智圖法實務班第02期,高雄市苓雅區福德三路353巷60號3樓,2022/09/01,2022/10/01,在職,行政與管理
民俗調理業傳統整復推拿技術員職能課程班第02期,高雄市大寮區鳳屏一路556-580號2樓,2022/09/01,2022/10/01,在職,行政與管理
平面美工與行銷企劃人員養成班 第01期,高雄市,2022/09/01,2022/10/31,職前,行政與管理
影音剪輯與視覺設計應用實務班 第01期,高雄市,2022/09/01,2022/12/26,職前,藝術與設計
銲接技術人員培訓班 第01期,高雄市,2022/09/01,2022/09/23,職前,行政與管理
零售賣場服務人員養成班 第01期,高雄市,2022/09/01,2022/12/30,職前,行政與管理
精油與芳療調理技能班第01期,高雄市苓雅區中正一路372號7樓之3,2022/08/31,2022/09/30,在職,行政與管理
建築物室內設計裝修及營建木工基礎班 第01期,高雄市,2022/08/31,2022/11/01,職前,建築與工程
NA28照服職前班 第01期,高雄市,2022/08/31,2022/09/26,職前,行政與管理
影像修編與商用文書應用實務班 第01期,高雄市,2022/08/31,2022/10/17,職前,行政與管理
財務金融智慧理財人員培訓班 第01期,高雄市,2022/08/29,2022/10/24,職前,行政與管理
園藝作物栽培實作班第02期,高雄市鳳山區南京路330巷7號,2022/08/29,2022/09/28,在職,行政與管理
製造業IATF16949五大核心工具實務操作訓練班第01期,高雄市楠梓區高楠公路1001號2樓教室,2022/08/28,2022/09/27,在職,行政與管理
UAV影像於土木工程的應用實務班第01期,高雄市鼓山區中華一路203號7樓,2022/08/28,2022/09/27,在職,科技與資訊技術
芳香療法技能班第01期,高雄市苓雅區中正一路372號7樓之3,2022/08/28,2022/09/27,在職,藝術與設計
綠色蔬食料理實作班第01期,高雄市苓雅區中正一路102號,2022/08/27,2022/09/26,在職,行政與管理
VMware虛擬技術與物聯網應用實務班第01期,高雄市三民區中山一路318號,2022/08/27,2022/09/27,在職,科技與資訊技術
大客車B班 第01期,高雄市,2022/08/27,2022/10/21,職前,行政與管理
清潔用品＆化妝保養用品班第01期,高雄市三民區晉元街67號,2022/08/26,2022/09/25,在職,藝術與設計
職業安全衛生管理技能實務班第01期,高雄市苓雅區三多一路186號(行政大樓8樓),2022/08/26,2022/09/25,在職,行政與管理
新版ISO 22000:2018食品安全管理系統輔導人員專業班第01期,高雄市三民區博愛一路391號3F-1,2022/08/26,2022/09/25,在職,行政與管理
企業財務報表解析與財務管理策略實務班第02期,高雄市鼓山區中華一路203號7樓教育訓練中心B教室,2022/08/26,2022/10/16,在職,行政與管理
皮革商品加值技術班第01期,高雄市前鎮區中山三路132號,2022/08/26,2022/09/25,在職,行政與管理
醱酵技術與生技產品應用班第01期,高雄市鼓山區中華一路203號7樓教育訓練中心C教室,2022/08/25,2022/10/29,在職,科技與資訊技術
Excel VBA大數據資料分析自動化設計班第02期,高雄市三民區中山一路318號3樓電腦教室,2022/08/25,2022/09/25,在職,科技與資訊技術
裝修工程管理學士學分班第01期,高雄市苓雅區中正二路30號,2022/08/25,2022/09/24,在職,行政與管理
影片拍攝剪輯後製人員班第01期,高雄市苓雅區成功一路232號16樓,2022/08/24,2022/11/04,在職,藝術與設計
日語會話文法進階班第02期,高雄市鳳山區維新路124號D棟11樓之3,2022/08/24,2022/09/23,在職,科技與資訊技術
就服(職輔)人員專業班第09期,高雄市三民區博愛一路391號3F-1,2022/08/24,2022/09/24,在職,行政與管理
職場日語情境會話班第02期,高雄市三民區民族一路900號,2022/08/24,2022/09/23,在職,行政與管理
交通事故爭議調處實務班第02期,高雄市前鎮區鎮中路6號8樓,2022/08/24,2022/09/23,在職,行政與管理
室內設計師製圖實務班 第01期,高雄市,2022/08/24,2022/11/17,職前,藝術與設計
不動產經紀人專業訓練班第01期,高雄市前鎮區民權二路462號11樓,2022/08/23,2022/09/22,在職,行政與管理
烏克麗麗實務班第02期,高雄市鳳山區南京路330巷7號,2022/08/23,2022/09/22,在職,藝術與設計
塔羅占卜實務班第01期,高雄市前鎮區鎮中路6號8樓,2022/08/22,2022/09/21,在職,行政與管理
Python AI影像分析實作【線上+實體】班第01期,高雄市楠梓區高楠公路1001號,2022/08/22,2022/10/12,在職,科技與資訊技術
室內及工業配線 第03期,高雄市,2022/08/22,2022/10/25,職前,行政與管理
實用職場日語進階班第02期,高雄市前鎮區民權二路8號25樓,2022/08/21,2022/09/20,在職,行政與管理
不動產經紀營業員專業訓練班第07期,高雄市新興區中山二路472號5樓之8,2022/08/21,2022/09/20,在職,行政與管理
食品餐飲業如何導入ISO22000/HACCP實務班第01期,高雄市新興區中山二路472號12樓之12,2022/08/21,2022/12/03,在職,行政與管理
商務英語情境會話班第02期,高雄市三民區民族一路900號,2022/08/21,2022/09/20,在職,藝術與設計
經絡養生與脈輪身心平衡實務班第01期,高雄市前金區中華四路283號5樓(502教室),2022/08/21,2022/09/27,在職,藝術與設計
吊升荷重在三公噸以上之固定式起重機(架空式-地面操作)人員訓練班第02期,高雄市岡山區中山北路28號五樓,2022/08/21,2022/09/20,在職,行政與管理
男子理髮技能實務班第01期,高雄市新興區民族二路97號10樓,2022/08/20,2022/09/19,在職,行政與管理
美甲鑽飾雕花設計班,高雄市三民區建國二路34號13樓,2022/08/20,2022/09/19,在職,藝術與設計
咖啡烘焙與手沖實務班,高雄市新興區七賢一路469號8樓之3,2022/08/20,2022/09/19,在職,餐飲業
商用日語實務班第02期,高雄市前鎮區民權二路8號25樓,2022/08/20,2022/09/19,在職,藝術與設計
台式歐包甜點實作班第01期,高雄市苓雅區中正一路102號,2022/08/19,2022/09/18,在職,餐飲業
凝膠沙龍美甲手繪設計班第01期,高雄市苓雅區建國一路109號7樓之2,2022/08/19,2022/09/18,在職,藝術與設計
情緒管理與人際關係實務班第01期,高雄市苓雅區中山二路412號6樓之3,2022/08/19,2022/09/18,在職,行政與管理
微課製作與科技教學應用班第02期,高雄市苓雅區光華一路206號17樓之5,2022/08/19,2022/09/18,在職,行政與管理
心智圖法邏輯思考與創新工作管理應用班第02期,高雄市鼓山區中華一路203號7樓教育訓練中心C教室,2022/08/19,2022/12/11,在職,行政與管理
EXCEL活用函數與關鍵技巧應用班第02期,高雄市三民區博愛一路287號9樓,2022/08/19,2022/09/18,在職,科技與資訊技術
無接觸式感測與物聯網控制系統規劃設計班第01期,高雄市三民區中山一路318號,2022/08/19,2022/09/18,在職,科技與資訊技術
銀髮族音樂體適能健康促進活動帶領員班第01期,高雄市小港區高坪二十三路710號,2022/08/18,2022/09/17,在職,行政與管理
營利事業所得稅申報實務班第01期,高雄市湖內區正義一路299巷2弄19號,2022/08/18,2022/09/17,在職,行政與管理
CNN強化職場英文聽力班第01期,高雄市前鎮區復興四路12號,2022/08/18,2022/09/17,在職,科技與資訊技術
手機拍攝技巧實務班第01期,高雄市苓雅區光華一路206號17樓之5,2022/08/18,2022/09/17,在職,科技與資訊技術
