課程名稱,上課地點,開放報名,開課日期,性質,職業分類
精品咖啡調製班,臺北市中正區愛國西路9號4樓之9,2022/09/07,2022/10/07,在職,其他
幼兒Lasy積木教學技巧培訓班,臺北市中正區羅斯福路１段28號5樓,2022/09/06,2022/10/06,在職,教育
房地產交易安全實務班第02期,臺北市松山區八德路４段678號3樓之1,2022/09/06,2022/10/06,在職,房地產與房屋
不動產經紀人業務訓練-土地法、稅法與不動產經紀相關法規班第01期,臺北市中山區民權東路２段206號7樓,2022/09/06,2022/10/06,在職,法律與法律服務
退休理財規劃訓練班第01期,臺北市中正區忠孝西路1段50號13樓之35,2022/09/05,2022/10/05,在職,其他
B2B跨境電商策略經營實戰班第05期,臺北市中山區長安東路１段27號2樓,2022/09/05,2022/10/05,在職,其他
商品攝影超實用進階技巧班,臺北市中山區長安東路１段27號2樓,2022/09/04,2022/10/04,在職,其他
精品咖啡調製進階班,臺北市中正區愛國西路9號4樓之9,2022/09/04,2022/10/04,在職,其他
自媒體品牌經營與社群直播應用實務班,臺北市中正區忠孝西路１段41號15樓之9,2022/09/04,2022/10/04,在職,媒體與娛樂
禪繞彩繪及手工藝品實作班,臺北市中正區忠孝西路１段41號15樓之9,2022/09/03,2022/10/03,在職,美術與手工藝
股票期貨實戰訓練班第13期,臺北市松山區基隆路1段8號6樓之一,2022/09/03,2022/10/03,在職,其他
勞動基準法相關法令逐條解析與實務訓練班,臺北市中正區羅斯福路１段28號五樓,2022/09/03,2022/10/03,在職,其他
Python程式套件模組在雲端的開發應用班,臺北市大安區建國南路２段231號,2022/09/02,2022/10/02,在職,科技與資訊技術
婚禮顧問主持實務班第02期,臺北市松山區民權東路３段140巷15號4樓,2022/09/02,2022/10/30,在職,其他
手繪圖像文創包裝設計實作班,臺北市中正區忠孝西路１段41號15樓之8,2022/09/02,2022/10/02,在職,藝術與設計
AI智慧化工作應用實務班第01期,臺北市中山區大直街70號,2022/09/02,2022/10/29,在職,其他
ESG整合與營運模式發展實務班第01期,臺北市中山區大直街70號,2022/09/02,2022/10/01,在職,其他
Excel Power BI商務數據分析應用設計班第01期,臺北市士林區基河路130號5樓,2022/09/02,2022/11/08,在職,藝術與設計
EXCEL VBA網路爬蟲與圖表繪製班第01期,臺北市松山區基隆路1段8號6樓之1(CEO教室),2022/09/02,2022/09/28,在職,其他
NFT與區塊鏈應用實務班第01期,臺北市中山區大直街70號,2022/09/02,2022/09/24,在職,其他
物聯網智慧整合應用實戰班第01期,臺北市士林區基河路130號5樓,2022/09/02,2022/10/23,在職,其他
利用GA4大數據分析網友行為與SEO搜尋引擎優化實務班第01期,臺北市松山區基隆路1段8號6樓之1(CEO教室),2022/09/02,2022/10/01,在職,其他
AI人工智慧開發應用班(使用Python及Javascript)第01期,臺北市士林區基河路130號4樓J409教室,2022/09/02,2022/10/14,在職,科技與資訊技術
ESG永續報告書撰寫實務班第01期,臺北市中山區大直街70號,2022/09/02,2022/10/03,在職,環境與永續發展
企業ESG永續高階管理人才培訓班第01期,臺北市大安區基隆路4段43號,2022/09/02,2022/10/05,在職,行政與管理
BIM-Navisworks 應用實務班第01期,臺北市中山區大直街70號,2022/09/02,2022/10/02,在職,其他
AI人工智慧之深度學習班,臺北市大安區建國南路２段231號,2022/09/02,2022/10/02,在職,教育
Microsoft EXCEL VBA應用班第01期,臺北市中山區大直街70號,2022/09/01,2022/10/01,在職,其他
居家綠能智慧水電修繕實作初階班第01期,臺北市松山區基隆路1段8號6樓之1(CFO教室),2022/09/01,2022/10/01,在職,其他
擇日催官納福實務應用班第02期,臺北市大安區忠孝東路４段147巷1號9樓,2022/09/01,2022/10/01,在職,其他
iPAS色彩規劃管理人員訓練班,臺北市中正區博愛路80號3樓,2022/09/01,2022/10/01,在職,行政與管理
雲端與SRE網站可靠性工程師班-第7梯,臺北市士林區基河路130號5樓,2022/09/01,2022/12/26,青年,科技與資訊技術
RPA流程自動化大數據資料分析師養成班-第1梯次,臺北市中正區台北市公園路30號3樓,2022/09/01,2022/11/24,青年,其他
GMP人才培訓班 第01期,臺北市,2022/08/31,2022/10/21,職前,其他
雲端與SRE網站可靠性工程師班-第6梯,臺北市士林區基河路130號4樓,2022/08/31,2022/10/06,青年,科技與資訊技術
不動產經紀人複訓09班第01期,臺北市中山區民權東路２段206號7樓,2022/08/30,2022/09/29,在職,其他
手機動態錄影微短片製作班,臺北市中山區長安東路１段27號2樓,2022/08/26,2022/09/25,在職,其他
專利說明書撰寫實務班,臺北市中正區博愛路80號3樓,2022/08/25,2022/09/24,在職,其他
Linux入門到企業應用實務班第09期,臺北市中正區濟南路１段321號6樓(台北商業大學承曦樓601教室),2022/08/25,2022/11/19,在職,其他
Python Django網頁設計開發入門實務班第01期,臺北市中正區濟南路１段321號6樓(台北商業大學承曦樓603教室),2022/08/25,2022/10/01,在職,科技與資訊技術
Python程式設計入門實務班第08期,臺北市中正區濟南路１段321號7樓(台北商業大學承曦樓707教室),2022/08/25,2022/10/01,在職,科技與資訊技術
系統化創新工具與手法班第01期,臺北市大安區和平東路二段106號4樓,2022/08/25,2022/10/29,在職,其他
租稅規劃實務班第01期,臺北市大同區承德路１段35號4樓之1,2022/08/25,2022/09/24,在職,其他
就業服務人員法令解析實務班第05期,臺北市大安區復興南路１段390號6樓,2022/08/25,2022/09/24,在職,其他
商務英語快易通班第04期,臺北市大安區新生南路１段155號5樓,2022/08/25,2022/09/24,在職,其他
PhotoShop+Illustrator商業影像處理與平面設計班,臺北市中正區濟南路１段321號,2022/08/25,2022/10/29,在職,藝術與設計
租賃住宅管理實務班第02期,臺北市松山區八德路４段678號3樓之1,2022/08/25,2022/09/24,在職,行政與管理
文創商品製作班 第01期,臺北市,2022/08/24,2022/10/07,職前,其他
人力資源管理DiSC實務班第01期,臺北市松山區基隆路１段8號6樓之1,2022/08/24,2022/09/23,在職,行政與管理
芳療照護應用實務班第01期,臺北市中山區中山北路２段16巷15號2樓,2022/08/24,2022/09/23,在職,其他
臺北市照顧服務員專班 第26期,臺北市,2022/08/23,2022/10/03,職前,其他
臺北市照顧服務員用人單位自訓自用班 第2期,臺北市,2022/08/22,2022/10/12,職前,其他
股市投資技術分析實務班第08期,臺北市松山區基隆路1段8號6樓之一,2022/08/21,2022/09/20,在職,其他
商務英語會話及口說訓練班第02期,臺北市中山區長安東路１段27號2樓,2022/08/20,2022/09/19,在職,其他
醫療器材法規人員初階培訓班第01期,臺北市松山區復興北路369號7樓,2022/08/20,2022/10/05,在職,醫療保健
日語實務進階班第01期,臺北市大同區昌吉街55號2樓211室,2022/08/19,2022/09/18,在職,其他
非人資主管的人資管理實務班第01期,臺北市中山區民權東路２段206號5樓,2022/08/19,2022/09/18,在職,行政與管理
日語聽說讀寫基礎班第01期,臺北市中正區貴陽街１段56號,2022/08/19,2022/09/18,在職,其他
評鑑管理訓練班第01期,臺北市中山區長安東路１段27號2樓,2022/08/19,2022/12/03,在職,行政與管理
原石金屬線性創新設計班第02期,臺北市中山區復興北路354號6樓,2022/08/19,2022/09/18,在職,藝術與設計
金融科技自動交易訓練班第08期,臺北市中正區福州街10號2樓,2022/08/19,2022/09/19,在職,金融與會計
資訊安全管理概論班第01期,臺北市中正區濟南路一段321號,2022/08/18,2022/09/18,在職,行政與管理
PYTHON設計AI基礎班第02期,臺北市松山區基隆路１段8號6樓之1,2022/08/18,2022/12/04,在職,藝術與設計
Python 網路爬蟲與資料分析實務班第06期,臺北市中正區濟南路１段321號6樓,2022/08/18,2022/09/18,在職,科技與資訊技術
總體經濟數據與指數指標班第01期,臺北市大安區新生南路３段30號,2022/08/18,2022/09/17,在職,其他
Podcast技巧實戰班,臺北市大安區建國南路２段231號,2022/08/18,2022/09/17,在職,其他
專案管理實務班第01期,臺北市中山區大直街70號,2022/08/18,2022/09/17,在職,行政與管理
生活職場英文班第07期,臺北市大安區敦化南路２段2號3樓之2,2022/08/18,2022/09/17,在職,其他
電子書出版實務班第01期,臺北市中山區中山北路３段29號5樓之2,2022/08/18,2022/09/17,在職,印刷與出版
勞資爭議調解職災勞檢案例解析班第01期,臺北市大同區昌吉街55號2樓211室,2022/08/18,2022/09/17,在職,其他
會計基礎與稅務會計查核實務班,臺北市大同區承德路３段,2022/08/18,2022/09/17,在職,金融與會計
稅務會計從業人員進修班第01期,臺北市中山區中山北路３段40號,2022/08/18,2022/09/17,在職,金融與會計
財會計人員職場實務班第02期,臺北市大安區復興南路一段390號11樓1108教室,2022/08/18,2022/09/17,在職,金融與會計
時尚咖啡調製班第02期,臺北市文山區興隆路３段56號,2022/08/17,2022/09/17,在職,其他
基層主管溝通領導技巧初階班第02期,臺北市中正區重慶南路１段10號6樓,2022/08/17,2022/09/17,在職,其他
職場簡報表達技巧班第01期,臺北市中正區重慶南路一段10號六樓,2022/08/17,2022/09/17,在職,其他
家用烘焙食力班第01期,臺北市中山區龍江路96號3樓,2022/08/17,2022/09/17,在職,其他
自媒體節目企畫製作人實務班第02期,臺北市松山區基隆路１段8號6樓之1,2022/08/17,2022/09/16,在職,媒體與娛樂
Python財經大數據爬蟲與分析實務班第01期,臺北市中正區濟南路一段321號,2022/08/17,2022/09/17,在職,科技與資訊技術
Python 人工智慧與資料科學實作班,臺北市大安區基隆路4段43號,2022/08/17,2022/10/01,在職,科技與資訊技術
時尚新娘婚禮飾品創意班第02期,臺北市中正區忠孝東路１段150號2樓,2022/08/16,2022/09/17,在職,其他
3D室內空間設計與居家風水格局班第1期,臺北市大同區長安西路33號8樓,2022/08/16,2022/09/17,在職,藝術與設計
勞工職業災害保險及保護法暨相關子法逐條解析班第01期,臺北市中正區忠孝西路1段50號13樓之35,2022/08/16,2022/09/15,在職,其他
韓國文化與韓語商務應用班第01期,臺北市中山區中山北路３段29號5樓之2,2022/08/16,2022/09/15,在職,其他
商用韓語實戰應用班第01期,臺北市中山區德惠街16-5號4樓,2022/08/15,2022/09/14,在職,其他
新多益實用職場英語班第04期,臺北市士林區基河路130號4樓,2022/08/15,2022/09/14,在職,其他
人資人員必修的勞基法與職安法訓練班第01期,臺北市中山區長安東路１段27號2樓,2022/08/15,2022/09/14,在職,其他
商業大數據分析人才養成班(第三梯次),臺北市中正區公園路30號3樓,2022/08/15,2022/08/29,青年,綜合商業與管理
商業大數據分析人才養成班(第四梯次),臺北市中正區公園路30號3樓,2022/08/15,2022/11/01,青年,綜合商業與管理
大數據資料分析師養成班,臺北市大同區承德路三段230號9樓 華梵大學台北承德中心,2022/08/15,2022/11/18,青年,其他
大數據智慧行銷就業養成班,臺北市大安區基隆路4段43號,2022/08/15,2022/10/03,青年,其他
海洋船舶水下載具與無人機器圖傳技術訓練班,臺北市士林區台北市延平北路九段212號,2022/08/15,2022/09/05,青年,其他
智能機器人開發工程師班,臺北市大安區信義路四段186巷7號 東方工商科技大樓,2022/08/15,2022/11/14,青年,建築與工程
嵌入式機器學習開發實作班-第1梯次,臺北市大安區信義路四段186巷8號6樓、7樓(東方高級工商職業學校),2022/08/15,2022/10/25,青年,教育
國際行銷企劃人才培訓班(第六梯次),臺北市中正區濟南路一段321號,2022/08/15,2022/10/27,青年,其他
跨境電子商務國際行銷班-第1梯次,臺北市中山區南京東路三段219號5樓 (緯育台北中心),2022/08/15,2022/10/20,青年,電子商務與網上交易
跨境行銷與國際貿易實務班-第1梯次,臺北市中山區南京東路三段219號5樓 (緯育台北中心),2022/08/15,2022/11/01,青年,其他
全方位數位行銷專案企劃班,臺北市大同區承德路三段230號9樓 華梵大學台北承德中心,2022/08/15,2022/12/15,青年,其他
GA分析進入商業數據分析實務應用班第01期,臺北市大安區新生南路３段30號,2022/08/14,2022/09/13,在職,綜合商業與管理
所得稅稽徵實務及營業稅法實務剖析班第01期,臺北市大安區忠孝東路４段142號8樓之七,2022/08/14,2022/09/13,在職,其他
多元面向的房地產投資觀念與實務解析班,臺北市中正區羅斯福路1段28號5樓,2022/08/14,2022/09/13,在職,房地產與房屋
3D列印珠寶建模設計班第10期,臺北市中正區忠孝西路一段72號8樓之14 (801號教室),2022/08/14,2022/11/14,在職,藝術與設計
線上教育與網路電商解析班第01期,臺北市中正區羅斯福路１段28號5樓,2022/08/13,2022/09/12,在職,教育
證券期貨交易人才訓練班 第02期,臺北市,2022/08/12,2022/10/11,職前,其他
行銷科技 MarTech 暨數位轉型人才培訓班-第1梯,臺北市士林區基河路130號3-6樓,2022/08/12,2022/09/26,青年,其他
全方位數位行銷暨社群網紅人才培訓班-第2梯,臺北市士林區基河路130號3-6樓,2022/08/12,2022/09/28,青年,其他
羊毛氈濕氈創作設計與技巧訓練班,臺北市中正區羅斯福路１段28號5樓,2022/08/09,2022/09/08,在職,藝術與設計
編織從業人員棒針應用與變化培訓進階班,臺北市中正區羅斯福路１段28號5樓,2022/08/09,2022/09/08,在職,其他
日本職場禮儀與商用會話班,臺北市大安區新生南路１段155號5樓,2022/08/09,2022/09/08,在職,其他
捷舞舞蹈訓練班第02期,臺北市中正區林森北路5巷4號,2022/08/08,2022/09/07,在職,其他
實用日本職場文化及新聞導讀學士學分班,臺北市大安區金華街199巷5號,2022/08/08,2022/09/07,在職,其他
多媒體網頁製作與數位行銷就業養成班,臺北市大安區基隆路四段43號,2022/08/08,2022/10/17,青年,媒體與娛樂
