課程名稱,上課地點,開放報名,開課日期,性質
人工智慧與數據分析產業應用人才養成班,臺南市歸仁區長大路1號,2022/09/01,2022/12/19,青年
ERP與物聯網實務應用人才培訓班第1期,臺南市永康區中山東路430號（遠距教學）,2022/09/01,2022/12/26,青年
全端工程師就業養成班-第四梯次,臺南市東區大學路一號(成大附工-唯農大樓3樓7305教室)-資展國際(原資策會)-台南訓練中心,2022/09/01,2022/10/25,青年
跨域Java軟體工程師就業養成班-第四梯次,臺南市東區大學路一號(成大附工-唯農大樓2樓7216教室)-資展國際(原資策會)-台南訓練中心,2022/09/01,2022/12/20,青年
ERP與物聯網實務應用人才培訓班第2期,臺南市永康區中山東路430號（遠距教學）,2022/09/01,2022/12/26,青年
物聯網通訊網路設計實務進階班第01期,臺南市中西區赤嵌街41號2樓,2022/08/30,2022/09/30,在職
門市服務人員養成班 第01期,臺南市,2022/08/30,2022/11/25,職前
行動文創咖啡經營實務班第01期,臺南市東區長榮路１段225號B1,2022/08/29,2022/09/28,在職
國際職場英文會話班第01期,臺南市永康區崑大路195號,2022/08/29,2022/09/28,在職
五加二產業資料庫與大數據應用人才培訓班第五期,臺南市永康區中山東路430號（遠距教學）,2022/08/29,2022/11/07,青年
WordPress電商網站架設實務班第01期,臺南市永康區崑大路195號,2022/08/27,2022/09/27,在職
人力資源與績效管理實務班第02期,臺南市東區中華東路３段18號2樓,2022/08/26,2022/09/25,在職
營造業甲種職業安全衛生業務主管訓練班第01期,臺南市東區東門路２段89號10樓,2022/08/26,2022/09/25,在職
創意美髮彩繪造型班第01期,臺南市南區南門路261號2樓,2022/08/26,2022/09/25,在職
AI人工智慧與雲端服務架構工程師班,臺南市中西區公園路108號,2022/08/26,2022/12/30,青年
智慧化綠建築居住空間設計實務班,臺南市東區東門路二段206號,2022/08/26,2022/12/26,青年
實務神秘客培訓A班第01期,臺南市東區北門路２段16號2樓,2022/08/25,2022/11/05,在職
證劵交易分析實務訓練班第01期,臺南市安平區華平路417號4F,2022/08/25,2022/09/24,在職
食品安全管制系統(HACCP 60B)進階訓練班第01期,臺南市仁德區二仁路1段60號,2022/08/24,2022/09/23,在職
行車事故處理實務專業訓練進階班第01期,臺南市南區南門路261號2樓,2022/08/24,2022/09/30,在職
珠寶鑑定與行銷實務班第01期,臺南市中西區觀亭街76號,2022/08/24,2022/09/23,在職
新媒體數位行銷實務班(本課程採遠距視訊教學與部分單元採實體教學) 第01期,臺南市,2022/08/24,2022/11/02,職前
社區自媒體與微廣告行銷班第01期,臺南市東區長榮路一段225號B1,2022/08/23,2022/12/07,在職
3D列印與機電整合智慧控制系統實務班第01期,臺南市東區大同路2段615號21樓,2022/08/22,2022/09/22,在職
富貴年菜訓練班第01期,臺南市善化區民權路214號2F,2022/08/21,2022/09/20,在職
Python大數據分析與網路爬蟲資料初階班第01期,臺南市東區長榮路１段225號,2022/08/21,2022/09/27,在職
公寓大廈新成屋裝潢與中古屋整修工程管理培訓班第01期,臺南市中西區民權路３段447巷1號,2022/08/21,2022/09/20,在職
商務職場英文會話班第01期,臺南市東區長榮路１段225號B1,2022/08/20,2022/12/26,在職
形象造型設計班第02期,臺南市東區長榮路２段135號6樓,2022/08/20,2022/09/19,在職
SCA國際精品咖啡-基礎咖啡知識與完美萃取研磨精實班第01期,臺南市永康區南台街一號,2022/08/20,2022/09/19,在職
不動產經紀營業員訓練A班第01期,臺南市安平區永華路２段248號8樓之2,2022/08/20,2022/09/19,在職
精品手沖咖啡實作班第01期,臺南市北區西門路四段367號4樓,2022/08/19,2022/09/18,在職
專業美容人員技能實務班第02期,臺南市中西區府前路１段88號9樓,2022/08/19,2022/09/18,在職
沙龍手足保養護理凝膠美甲班第01期,臺南市中西區民族路２段153號11樓之2,2022/08/19,2022/09/18,在職
新多益單字與文法實力培訓班第01期,臺南市東區中華東路３段18號2樓,2022/08/19,2022/09/18,在職
男子快剪理燙染髮進階班第01期,臺南市新市區中華路49號,2022/08/19,2022/09/18,在職
都市建築更新暨危老重建推動培訓班第01期,臺南市安平區華平路417號4樓,2022/08/19,2022/12/31,在職
不動產估價概要研析班第04期,臺南市永康區中山東路430號2樓2B教室,2022/08/19,2022/09/18,在職
在地食材創新與研發學士學分班第06期,臺南市東區長榮路１段225號B1,2022/08/19,2022/09/18,在職
有機農業與園藝植栽產銷班 第01期,臺南市,2022/08/19,2022/10/20,職前
Python大數據與股票金融科技應用C班,臺南市中西區大埔街52號,2022/08/19,2022/09/13,青年
Python大數據與股票金融科技應用D班,臺南市中西區大埔街52號,2022/08/19,2022/11/08,青年
國際貿易實務班第01期,臺南市永康區中華路425號22樓之2,2022/08/18,2022/09/17,在職
職場商用英文實務班第01期,臺南市東區長榮路１段225號B1,2022/08/18,2022/09/17,在職
美甲沙龍彩繪實務應用班第01期,臺南市中西區民族路２段153號11樓之2,2022/08/18,2022/09/17,在職
社群建置手機美編經營人才培訓班第01期,臺南市北區西門路４段367號4樓,2022/08/18,2022/09/17,在職
地政士助理員培訓班第01期,臺南市東區崇德路111號2樓,2022/08/18,2022/11/20,在職
越南語發音及應用基礎班第01期,臺南市東區中華東路２段77號9樓之3,2022/08/18,2022/09/17,在職
嬰幼兒手語運用與教玩具製作班第01期,臺南市中西區南寧街140號4F,2022/08/18,2022/09/17,在職
芳香精油調製實務班第01期,臺南市中西區府前路１段88號9樓,2022/08/18,2022/09/17,在職
日文N5會話應用班第01期,臺南市東區北門路２段16號,2022/08/18,2022/09/17,在職
Illustrator平面視覺設計培訓班第01期,臺南市東區長榮路１段225號B1,2022/08/18,2022/10/22,在職
芳香調理師培訓班第03期,臺南市仁德區二仁路1段60號,2022/08/18,2022/09/17,在職
Excel實務應用初階班第02期,臺南市善化區中山路152號,2022/08/18,2022/09/17,在職
雲端運算Python與數位媒體行銷班《本課程採全程遠距視訊教學》 第01期,臺南市,2022/08/18,2022/11/28,職前
不動產估價學士學分班第01期,臺南市永康區崑大路195號,2022/08/17,2022/09/16,在職
人力資源管理實務班第02期,臺南市南區南門路261號,2022/08/17,2022/09/16,在職
越南語基礎班第02期,臺南市中西區樹林街２段33號,2022/08/17,2022/09/16,在職
烘焙食品麵包基礎訓練班第01期,臺南市仁德區二仁路１段60號,2022/08/17,2022/09/17,在職
日文初級Ⅲ會話動詞變化班第01期,臺南市東區大學路一號（成功大學光復校區工設二館一樓）,2022/08/17,2022/09/16,在職
農業植栽班第02期,臺南市新營區文昌街26-7號,2022/08/17,2022/09/16,在職
AutoCAD實務設計班第01期,臺南市東區中華東路３段18號3樓3A教室,2022/08/17,2022/09/17,在職
工業設計SolidWorks 3D繪圖課程班第01期,臺南市永康區南台街1號M棟2樓201教室,2022/08/17,2022/10/15,在職
無接觸式感測與物聯網環控系統規劃與設計班第01期,臺南市中西區赤嵌街41號2樓,2022/08/17,2022/10/15,在職
農業園藝植栽班第03期,臺南市新營區東興六街89巷14弄16號1樓,2022/08/16,2022/09/17,在職
POWER BI大數據應用實務班第02期,臺南市中西區樹林街２段33號,2022/08/16,2022/09/15,在職
視覺簡報與影音剪輯應用班第01期,臺南市新營區復興路251-2號1樓(由251-1號大門進出),2022/08/16,2022/09/15,在職
在地伴手禮包裝實務班 第01期,臺南市,2022/08/16,2022/11/02,職前
不動產經紀營業員進階訓練班第02期,臺南市中西區民族路二段76-10號5樓之3,2022/08/15,2022/09/14,在職
多媒體簡報實務PowerPoint軟體班第01期,臺南市東區大學路一號（成功大學光復校區工設二館一樓）,2022/08/15,2022/09/14,在職
洋菓子中西式點心班第01期,臺南市善化區民權路214號2F,2022/08/15,2022/09/14,在職
CNC車床(台南) 第04期,臺南市,2022/08/15,2022/10/11,職前
TIG氬氣鎢極銲接(台南) 第04期,臺南市,2022/08/15,2022/10/11,職前
在地點心與創意伴手禮(台南) 第04期,臺南市,2022/08/15,2022/10/11,職前
自動控制(微處理與PLC控制)(台南) 第04期,臺南市,2022/08/15,2022/10/11,職前
建築空間繪圖(台南) 第04期,臺南市,2022/08/15,2022/10/24,職前
創意商品網路行銷(台南) 第04期,臺南市,2022/08/15,2022/10/11,職前
農特產品網路行銷設計(台南) 第04期,臺南市,2022/08/15,2022/10/11,職前
電工(台南) 第04期,臺南市,2022/08/15,2022/10/11,職前
漆作風格設計(台南) 第04期,臺南市,2022/08/15,2022/10/11,職前
數位圖文傳播科技(台南) 第04期,臺南市,2022/08/15,2022/10/24,職前
營建工程實務(泥作)(台南) 第04期,臺南市,2022/08/15,2022/10/24,職前
電腦輔助繪圖與設計實務班(本課程採全程遠距視訊教學) 第01期,臺南市,2022/08/15,2022/11/30,職前
跨域互動C#程式開發實務養成訓練班,臺南市永康區中正路529號(台南應用科技大學 教育大樓1F E118教室),2022/08/15,2022/09/20,青年
勞動權益法制實務班第01期,臺南市中西區南寧街140號4樓,2022/08/14,2022/09/13,在職
職業安全衛生管理員訓練班第01期,臺南市中西區大埔街52號,2022/08/14,2022/09/13,在職
越南語進階V2班第01期,臺南市中西區樹林街２段33號,2022/08/14,2022/09/13,在職
甲種職業安全衛生業務主管C班第01期,臺南市善化區大成路291號3樓,2022/08/14,2022/09/13,在職
室內展場的空間設計與美學應用班第02期,臺南市東區長榮路２段135號6樓,2022/08/13,2022/09/12,在職
Python 網路爬蟲與資料視覺化設計進階班第01期,臺南市中西區赤嵌街41號2樓,2022/08/13,2022/09/13,在職
綠色科技與環境資源再生實務訓練班,臺南市仁德區文華一街89號(部分課程採線上授課),2022/08/12,2022/10/17,青年
智慧設備與自動化整合班 第01期,臺南市,2022/08/11,2022/12/29,職前
整體造型設計應用進階班第01期,臺南市永康區中華路349號11樓之2,2022/08/09,2022/09/08,在職
職場英語多益實戰班第01期,臺南市永康區中山東路430號3樓3B教室,2022/08/08,2022/11/15,在職
剪燙染各式材料應用班第01期,臺南市永康區中華路349號11F-2,2022/08/08,2022/10/26,在職
不動產經紀相關法規研析班第04期,臺南市永康區中山東路430號2樓2B教室,2022/08/08,2022/09/07,在職
職業安全衛生相關法規及管理實務A班第01期,臺南市永康區中華路425號22樓之2,2022/08/07,2022/09/06,在職
共有不動產與優先購買權實務班第04期,臺南市中西區民族路２段76之10號5樓3,2022/08/07,2022/09/06,在職
3D藝術果凍花班第02期,臺南市中西區大埔街50號2樓,2022/08/07,2022/09/06,在職
不動產經紀人專業訓練班第01期,臺南市中西區民族路二段76-10號5樓之3,2022/08/07,2022/09/06,在職
英文寫作技巧特訓班第01期,臺南市永康區中山東路430號,2022/08/07,2022/09/06,在職
房地產交易及糾紛處理實務班第01期,臺南市中西區民族路二段76-10號5樓之3,2022/08/06,2022/09/05,在職
基金管理實務學士學分班第01期,臺南市永康區南台街一號,2022/08/06,2022/09/05,在職
健康瑜珈運動實務班第02期,臺南市東區崇德路189號2樓,2022/08/06,2022/09/05,在職
Python AI：機器學習與深度學習應用班第01期,臺南市東區大學路1號自強校區,2022/08/06,2022/09/06,在職
蝶谷巴特捏塑班第02期,臺南市南區南門路261號,2022/08/05,2022/09/04,在職
講師實務訓練班第02期,臺南市南區南門路261號,2022/08/05,2022/09/04,在職
不動產估價專業訓練班第01期,臺南市中西區民族路２段76-10號5樓之3,2022/08/05,2022/09/04,在職
機車電路檢修實務班第01期,臺南市永康區中山南路948號1樓,2022/08/05,2022/09/04,在職
皮革雕烙工藝製作班第01期,臺南市西港區新興街114-6號,2022/08/05,2022/09/04,在職
無人機考照應用課程,臺南市東區台南市消防局(東門路二段104巷25號1樓)及成功大學歸仁校區(台南市歸仁區中正南路一段2500號),2022/08/05,2022/08/11,青年
休閒皮件製版應用班第01期,臺南市西港區新興街114-6號,2022/08/04,2022/09/03,在職
雲端零基礎工作術班第02期,臺南市南區南門路261號,2022/08/04,2022/09/17,在職
越南語進階V1班第02期,臺南市中西區樹林街２段33號,2022/08/04,2022/09/03,在職
服飾縫紉基礎班第02期,臺南市南區建南路178號3F/4F,2022/08/04,2022/09/03,在職
銀髮健康促進芳香手作與藝術創作人才培訓班第01期,臺南市東區大學路一號（成功大學光復校區工設二館一樓）,2022/08/04,2022/09/03,在職
辦公室軟體實務應用班第01期,臺南市東區長榮路１段225號B1,2022/08/03,2022/12/19,在職
手作袋包暨手工鞋製作班第01期,臺南市西港區新興街114-6號,2022/08/03,2022/09/02,在職
In染繪服飾創意造型班第01期,臺南市南區永華路１段275號,2022/08/03,2022/08/27,在職
香草精油居家手作DIY班第01期,臺南市中西區府前路１段88號9樓,2022/08/02,2022/09/01,在職
手機平板維修實務班第01期,臺南市中西區西門路２段48號1樓,2022/08/02,2022/12/30,在職
不動產經紀法規訓練班第01期,臺南市中西區民族路２段76之10號5樓3,2022/08/02,2022/09/01,在職
不動產經紀營業員資格取得專業訓練班第06期,臺南市安平區建平十七街33號2樓,2022/08/02,2022/09/01,在職
職場英文口說及聽力訓練養成班第01期,臺南市東區大學路一號（成功大學光復校區工設二館一樓）,2022/08/02,2022/09/01,在職
稅務財經及信託規劃實務專業訓練班第01期,臺南市南區南門路261號2樓,2022/08/02,2022/09/08,在職
服裝設計打版與縫製班第02期,臺南市新營區文昌街26-7號,2022/08/02,2022/08/22,在職
堆高機操作及倉儲維運(台南) 第04期,臺南市,2022/08/02,2022/10/11,職前
智慧生產線機器人工程師培訓班,臺南市永康區崑大路195號 R棟2樓R0203,2022/08/02,2022/08/15,青年
天然寶石設計應用班第01期,臺南市中西區觀亭街76號,2022/08/01,2022/08/31,在職
皮雕創意工藝進階班第02期,臺南市安平區建平七街418號2樓前教室,2022/08/01,2022/08/28,在職
金工技法應用實務班第01期,臺南市永康區中正路529號,2022/08/01,2022/08/21,在職
親子幼兒餐點製作班第02期,臺南市仁德區文華一街89號,2022/08/01,2022/08/20,在職
不動產經紀人民法實務班第04期,臺南市永康區中山東路430號2樓2B教室,2022/08/01,2022/08/22,在職
手機商業攝像編修班第01期,臺南市東區中華東路３段18號3樓3A教室,2022/08/01,2022/08/23,在職
甲種職業安全衛生業務主管訓練A班第02期,臺南市東區東門路２段89號10樓,2022/08/01,2022/08/21,在職
