課程名稱,上課地點,開放報名,開課日期,性質,職業分類
ESP32物聯網裝置實務班第01期,桃園市中壢區健行路229號,2022/08/04,2022/09/04,在職,科技與資訊技術
EXCEL應用實務進階班第02期,桃園市中壢區遠東路135號,2022/08/04,2022/09/04,在職,行政與管理
中西式早午餐實作班第01期,桃園市桃園區博愛路221號,2022/08/04,2022/09/04,在職,餐飲業
時尚凝膠美甲應用設計實務班第01期,桃園市桃園區中華路29號4樓,2022/08/04,2022/09/04,在職,科技與資訊技術
恰恰舞蹈訓練班第02期,桃園市蘆竹區南崁路２段9號三樓之一,2022/08/04,2022/09/04,在職,藝術與設計
異國料理與大廚名菜進階實作班第02期,桃園市中壢區五光二街40號,2022/08/04,2022/09/04,在職,餐飲業
就業服務與人資人員法令實務班第03期,桃園市桃園區中山路468號7樓,2022/08/04,2022/09/04,在職,行政與管理
全方位運動舞蹈訓練班第03期,桃園市桃園區中山北路42號3樓,2022/08/04,2022/09/04,在職,藝術與設計
肌力訓練與滾筒筋膜放鬆實務A班第05期,桃園市桃園區中山北路42號3樓,2022/08/04,2022/09/04,在職,行政與管理
創意精緻點心烘焙技能班第02期,桃園市中壢區五光二街40號,2022/08/03,2022/09/03,在職,餐飲業
美髮技術應用班第01期,桃園市中壢區中山路63號3樓之1,2022/08/03,2022/09/03,在職,行政與管理
Excel x Power BI商業數據分析視覺化應用班第01期,桃園市桃園區民族路55號5樓,2022/08/03,2022/08/27,在職,科技與資訊技術
時尚健康創意進階烘焙班第02期,桃園市中壢區五光二街40號,2022/08/03,2022/08/21,在職,餐飲業
中式麵食加工發麵類技能班第02期,桃園市中壢區五光二街40號,2022/08/03,2022/08/20,在職,藝術與設計
韓語會話進階A班第02期,桃園市桃園區中山路468號7樓,2022/08/03,2022/09/03,在職,科技與資訊技術
不動產經紀相關法規與估價實務班第01期,桃園市中壢區中央東路88號11樓之1,2022/08/03,2022/09/03,在職,行政與管理
Sketchup室內設計3D繪圖班第01期,桃園市中壢區中北路200號,2022/08/03,2022/09/03,在職,藝術與設計
數位行銷實戰入門與廣告推廣SEO班第01期,桃園市桃園區復興路180號4樓,2022/08/03,2022/08/27,在職,科技與資訊技術
頌缽音頻與經絡導引應用班第06期,桃園市桃園區中山北路36號4樓,2022/08/03,2022/08/21,在職,科技與資訊技術
無人機職業飛手農噴實戰班第01期,桃園市中壢區中北路200號,2022/08/03,2022/09/03,在職,建築與工程
PYTHON商業智慧程式設計初階班第01期,桃園市桃園區復興路180號4樓,2022/08/03,2022/09/03,在職,科技與資訊技術
拉丁舞蹈訓練班第02期,桃園市龜山區中興路一段50號1樓,2022/08/02,2022/09/02,在職,科技與資訊技術
拉丁舞蹈綜合訓練班第02期,桃園市蘆竹區南崁路２段9號三樓之一,2022/08/02,2022/09/02,在職,科技與資訊技術
職場生活日語應用班第03期,桃園市桃園區中山路468號7樓,2022/08/02,2022/09/02,在職,行政與管理
荷重在一公噸以上之堆高機操作人員訓練班第01期,桃園市桃園區民族路55號5樓,2022/08/02,2022/08/23,在職,行政與管理
傳統整復推拿初級技術員課程(刮痧與拔罐)班第01期,桃園市桃園區南華街77號10樓之2,2022/08/02,2022/08/23,在職,行政與管理
新制多益英文聽力閱讀訓練班第04期,桃園市桃園區復興路98號7樓之1,2022/08/01,2022/09/03,在職,行政與管理
皮雕皮革創作班第01期,桃園市中壢區中央東路88號11樓之1,2022/08/01,2022/09/01,在職,藝術與設計
影音剪輯與特效後製班第01期,桃園市中壢區復興路46號12F,2022/08/01,2022/08/28,在職,藝術與設計
生管、物管技巧方法實務班第02期,桃園市桃園區中山路468號7樓,2022/08/01,2022/09/25,在職,行政與管理
績效考核與管理運用訓練班第01期,桃園市桃園區民權路6號8樓之10,2022/08/01,2022/11/20,在職,行政與管理
人資人員勞動法令與就業服務法令解析實務訓練班第02期,桃園市桃園區縣府路110號9樓,2022/08/01,2022/08/21,在職,行政與管理
托育人員職前訓練課程 第02期,桃園市,2022/08/01,2022/09/02,職前,行政與管理
跨域Java軟體工程師就業養成班-第八梯次,桃園市中壢區新生路二段421號-資展國際(原資策會)-中壢訓練中心(聖德基督學院內),2022/08/01,2022/09/20,青年,建築與工程
行銷企劃與設計人才培訓班,桃園市平鎮區福龍路一段100號,2022/08/01,2022/11/10,青年,行政與管理
前端工程師就業養成班(MFEE)-第四梯次,桃園市中壢區新生路二段421號-資展國際(原資策會)-中壢訓練中心(聖德基督學院內),2022/08/01,2022/09/06,青年,建築與工程
自動化機器人開發工程師班,桃園市中壢區中北路200號,2022/08/01,2022/11/01,青年,科技與資訊技術
全端工程師就業養成班,桃園市中壢區新生路二段421號-資展國際(原資策會)-中壢訓練中心(聖德基督學院內),2022/08/01,2022/10/12,青年,建築與工程
晶片設計與實作班,桃園市龜山區文化一路259號 長庚大學電機系,2022/08/01,2022/08/09,青年,科技與資訊技術
姓名屬性分析與人脈關係經營運用班第04期,桃園市桃園區中山北路36號4樓,2022/07/31,2022/08/31,在職,行政與管理
PHP後端_MySQL數據分析班第01期,桃園市桃園區復興路180號4樓,2022/07/31,2022/09/03,在職,科技與資訊技術
多益題型訓練基礎班第01期,桃園市桃園區中山路468號7樓,2022/07/31,2022/08/31,在職,行政與管理
多益聽力閱讀基礎班第04期,桃園市桃園區成功路２段7號,2022/07/30,2022/08/30,在職,藝術與設計
運動舞蹈訓練班第02期,桃園市桃園區成功路1段31號4樓,2022/07/30,2022/08/16,在職,藝術與設計
荷重在一公噸以上之堆高機操作人員訓練班第05期,桃園市中壢區中央西路２段30號15樓,2022/07/30,2022/08/30,在職,行政與管理
EXCEL應用實務班第01期,桃園市中壢區遠東路135號,2022/07/30,2022/08/16,在職,科技與資訊技術
凝膠美甲專業人員實務班第02期,桃園市桃園區中山路507巷60弄7號,2022/07/29,2022/08/14,在職,行政與管理
國標舞蹈訓練班第02期,桃園市桃園區成功路１段31號4樓,2022/07/29,2022/08/15,在職,藝術與設計
創意烘焙咖啡點心班創意烘焙咖啡點心班 第01期,桃園市,2022/07/29,2022/08/23,職前,餐飲業
就業服務技術及人力仲介法令實務班第01期,桃園市桃園區縣府路312-3號,2022/07/28,2022/08/28,在職,行政與管理
ExcelVBA資料應用初階班第01期,桃園市中壢區中山路136號5樓,2022/07/28,2022/08/28,在職,科技與資訊技術
多益題型訓練進階班第02期,桃園市桃園區中山路468號7樓,2022/07/28,2022/08/28,在職,行政與管理
幸福茶飲手感烘焙進階班第02期,桃園市平鎮區義民路193號,2022/07/28,2022/08/28,在職,餐飲業
傳統整復推拿技術培訓班第02期,桃園市中壢區東興街111號3樓,2022/07/28,2022/08/28,在職,行政與管理
銷售談判與商業溝通班第02期,桃園市中壢區中央東路88號11樓之4,2022/07/28,2022/08/28,在職,行政與管理
傳統整復推拿實務班第04期,桃園市桃園區民權路6號4樓,2022/07/28,2022/11/27,在職,行政與管理
凝膠彩繪美甲班第02期,桃園市桃園區經國路244號12樓,2022/07/28,2022/08/27,在職,藝術與設計
企業自主報稅班第01期,桃園市桃園區縣府路312-3號,2022/07/28,2022/08/27,在職,行政與管理
芳香技藝訓練班第02期,桃園市中壢區中央東路88號11樓之4,2022/07/28,2022/08/27,在職,行政與管理
幸福手感烘焙實作班第02期,桃園市平鎮區義民路193號,2022/07/28,2022/08/27,在職,餐飲業
經絡保健促進班第03期,桃園市桃園區經國路244號12樓,2022/07/28,2022/08/27,在職,行政與管理
寶石翡翠鑑定實務班第01期,桃園市中壢區中央東路88號11樓之1,2022/07/28,2022/08/27,在職,藝術與設計
AutoCAD電腦輔助製圖訓練班第01期,桃園市中壢區中央東路19號2樓,2022/07/28,2022/09/17,在職,科技與資訊技術
沙龍美甲凝膠彩繪設計班第01期,桃園市龍潭區干城路19巷30號,2022/07/28,2022/08/27,在職,科技與資訊技術
國際貿易人員進階訓練班第01期,桃園市桃園區縣府路110號9樓,2022/07/28,2022/08/28,在職,行政與管理
股票趨勢分析實務班第01期,桃園市中壢區健行路229號,2022/07/27,2022/08/14,在職,行政與管理
普通機車修護實務基礎班第02期,桃園市中壢區中華路２段369號1樓,2022/07/27,2022/08/13,在職,行政與管理
數位行銷廣告攻略就業班 第01期,桃園市,2022/07/27,2022/11/28,職前,科技與資訊技術
流行舞蹈訓練班第02期,桃園市桃園區成功路１段31號4樓,2022/07/26,2022/08/26,在職,科技與資訊技術
樂齡調理保健手法應用實務技能班第01期,桃園市中壢區東興街111號3樓,2022/07/26,2022/08/23,在職,行政與管理
流行社交舞訓練班第02期,桃園市桃園區成功路1段31號4樓,2022/07/26,2022/08/11,在職,科技與資訊技術
國標舞蹈訓練班第01期,桃園市桃園區成功路1段31號4樓,2022/07/26,2022/08/11,在職,藝術與設計
金屬切割銲接操作人員訓練班第02期,桃園市桃園區民族路55號5樓,2022/07/26,2022/08/09,在職,行政與管理
3D列印珠寶建模設計班第14期,桃園市中壢區中央東路88號11樓之1,2022/07/26,2022/08/24,在職,藝術與設計
SketchUP室內設計與Vray擬真渲染實務班第01期,桃園市桃園區復興路180號4樓,2022/07/26,2022/08/13,在職,科技與資訊技術
飛機修護班第01期,桃園市中壢區萬能路1號工教大樓3樓D302教室,2022/07/25,2022/08/06,在職,行政與管理
5G通訊發展下的電子封裝技術與材料實戰班第01期,桃園市大園區高鐵北路二段147號,2022/07/25,2022/08/06,在職,科技與資訊技術
CQT品質管理訓練班第02期,桃園市大園區高鐵北路２段147號,2022/07/25,2022/08/20,在職,行政與管理
建築物室內裝修工程管理應用班第01期,桃園市中壢區中北路200號,2022/07/25,2022/07/31,在職,行政與管理
技能烘焙創意造型伴手禮班第02期,桃園市平鎮區義民路193號,2022/07/25,2022/08/24,在職,餐飲業
舊屋整建施工流程管理班第01期,桃園市桃園區自強路133之3號,2022/07/25,2022/08/24,在職,行政與管理
運動舞蹈訓練班第01期,桃園市平鎮區復興里復興街55號,2022/07/25,2022/08/13,在職,藝術與設計
吊升荷重在三公噸以上固定式起重機(架空式-地面操作)操作人員訓練班第02期,桃園市桃園區民族路55號5樓,2022/07/25,2022/08/02,在職,行政與管理
香氛調製與美顏師培訓班 第01期,桃園市,2022/07/25,2022/09/06,職前,行政與管理
手感烘焙就業培訓班 第03期,桃園市,2022/07/25,2022/08/29,職前,餐飲業
SolidWorks產品造型曲面設計及3D列印實務班第01期,桃園市中壢區健行路229號,2022/07/21,2022/08/21,在職,科技與資訊技術
特色烘焙暨點心製作人才培訓班 第01期,桃園市,2022/07/21,2022/09/01,職前,餐飲業
ERP採購財務管理人才養成班 第01期,桃園市,2022/07/18,2022/10/28,職前,行政與管理
SolidWorks繪圖與3D列印實務班第01期,桃園市中壢區中北路200號,2022/07/15,2022/11/13,在職,科技與資訊技術
Mastercam2D銑床程式設計實務班第01期,桃園市中壢區健行路229號,2022/07/14,2022/08/14,在職,科技與資訊技術
Google關鍵字及Google Analytics網站分析實務班第01期,桃園市中壢區健行路229號,2022/07/13,2022/08/13,在職,科技與資訊技術
資料視覺VBA程式設計班第01期,桃園市中壢區中北路200號,2022/07/13,2022/08/13,在職,科技與資訊技術
CNC電腦數值控制銑床專班第01期,桃園市桃園區縣府路110號9樓,2022/07/13,2022/08/13,在職,建築與工程
室內設計繪圖擬真技法實務班 第01期,桃園市,2022/07/13,2022/08/31,職前,藝術與設計
快速剪髮應用班 第01期,桃園市,2022/07/11,2022/10/31,職前,科技與資訊技術
越語會話訓練初階班第01期,桃園市桃園區縣府路110號9樓,2022/07/10,2022/09/14,在職,科技與資訊技術
專業美甲實作全科班 第01期,桃園市,2022/07/08,2022/08/17,職前,行政與管理
Raspberry Pi 物聯網IoT和新農業科技設計實務班第01期,桃園市中壢區健行路229號,2022/07/06,2022/08/13,在職,科技與資訊技術
經典伴手禮烘焙應用班 第01期,桃園市,2022/07/06,2022/10/24,職前,餐飲業
樂活烘焙就業班 第01期,桃園市,2022/07/06,2022/10/31,職前,餐飲業
托育人員職業訓練班-平日職前班（桃園市） 第02期,桃園市,2022/07/03,2022/10/03,職前,行政與管理
電腦輔助機械設計製圖(AutoCAD&SolidWorks)(幼獅) 第02期,桃園市,2022/07/02,2022/11/23,職前,科技與資訊技術
美容美甲造型班 第01期,桃園市,2022/07/01,2022/10/21,職前,藝術與設計
髮藝剪染造型技藝班 第01期,桃園市,2022/07/01,2022/09/14,職前,藝術與設計
SolidWorks機械設計訓練班第02期,桃園市中壢區中央東路19號2樓,2022/07/01,2022/10/17,在職,藝術與設計
Excel資料分析與Power BI大數據資料庫應用班第01期,桃園市桃園區縣府路332號11樓,2022/07/01,2022/08/01,在職,科技與資訊技術
托育人員職業訓練班-平日職前班(桃園市) 第02期,桃園市,2022/07/01,2022/10/12,職前,行政與管理
美膚精油芳療師班 第01期,桃園市,2022/07/01,2022/10/13,職前,行政與管理
美甲彩繪全科班 第01期,桃園市,2022/07/01,2022/09/01,職前,藝術與設計
行動應用人才菁英班(第三梯),桃園市蘆竹區開南路1號(開南大學),2022/07/01,2022/08/10,青年,建築與工程
資訊安全專業技術養成班,桃園市龜山區文化一路259號,2022/07/01,2022/10/18,青年,行政與管理
跨平台網頁程式設計與智能聯網(幼獅) 第02期,桃園市,2022/07/01,2022/10/27,職前,科技與資訊技術
倉管與堆高機操作(桃園) 第05期,桃園市,2022/07/01,2022/09/26,職前,行政與管理
創意快速剪髮就業專班(產訓合作) 第03期,桃園市,2022/07/01,2022/10/28,職前,行政與管理
Solidworks電腦工業機械產品設計暨3D列印班第01期,桃園市桃園區縣府路332號11樓,2022/06/30,2022/07/30,在職,科技與資訊技術
Allegro 高速印刷電路板佈局設計基礎班第01期,桃園市中壢區健行路229號,2022/06/30,2022/07/31,在職,科技與資訊技術
銲接實務（手工電銲、氬銲與CO2銲接）(幼獅) 第03期,桃園市,2022/06/30,2022/10/28,職前,科技與資訊技術
AutoCAD繪圖應用班(青年專班)第01期,(320)桃園市中壢區中央東路19號2樓,2022/06/29,2022/11/14,青年,建築與工程
流行美甲時尚彩妝美顏班 第01期,桃園市,2022/06/29,2022/08/15,職前,藝術與設計
芳香美體美容就業班 第01期,桃園市,2022/06/28,2022/09/19,職前,藝術與設計
