課程名稱,上課地點,開放報名,開課日期,性質,職業分類
人工智慧與物聯網 ( AIoT ) (假日班)(泰山)第01期,新北市,2019/11/10,2020/03/14,在職,科技與資訊技術
電機設計維修(政策性課程)(泰山) 第02期,新北市,2019/11/06,2020/03/16,職前,建築與工程
室內裝修設計實務(五股) 第01期,新北市,2019/11/05,2020/03/02,職前,行政與管理
水電(五股) 第01期,新北市,2019/11/05,2020/02/27,職前,行政與管理
室內配線(五股) 第01期,新北市,2019/11/05,2020/02/19,職前,行政與管理
網路架設實務應用(泰山) 第01期,新北市,2019/11/05,2020/02/14,職前,科技與資訊技術
前端網頁開發技術(青年專班)(泰山)第01期,(243)新北市泰山區貴子里致遠新村55-1號,2019/11/05,2020/02/19,青年,科技與資訊技術
電腦機械設計(政策性課程)(五股) 第01期,新北市,2019/11/04,2020/01/14,職前,建築與工程
網路工程師實務應用(五股) 第01期,新北市,2019/11/04,2020/01/02,職前,科技與資訊技術
升降機裝修(產訓班)(泰山) 第01期,新北市,2019/11/04,2020/02/10,職前,行政與管理
電機設計維修(政策性課程)(泰山) 第01期,新北市,2019/11/04,2020/01/20,職前,建築與工程
氣壓自動控制(五股)第01期,新北市,2019/11/01,2020/02/10,在職,行政與管理
用戶用電設備裝置(五股)第01期,新北市,2019/11/01,2020/01/21,在職,行政與管理
RWD響應式網頁設計(假日班)(泰山)第01期,新北市,2019/10/29,2020/03/07,在職,科技與資訊技術
電腦數值控制機械(CNC銑床)(泰山)第01期,新北市,2019/10/25,2020/01/20,在職,建築與工程
Creo6.0立體製圖(假日班)(泰山)第01期,新北市,2019/10/25,2020/01/19,在職,藝術與設計
I4.0基礎班(假日班)(泰山)第01期,新北市,2019/10/25,2020/01/18,在職,建築與工程
精密機械-車床組(假日班)(泰山)第01期,新北市,2019/10/25,2020/01/05,在職,藝術與設計
一般手工電銲-基礎(泰山)第01期,新北市,2019/10/25,2020/01/02,在職,建築與工程
食品技術人員職前訓練班(訓用合一)(推動事業單位辦理職前培訓計畫) 第01期,新北市,2019/09/25,2019/10/07,職前,行政與管理
美甲美睫與美容師養成班 第01期,新北市,2019/08/29,2019/12/11,職前,建築與工程
芳香美容師產訓合作班 第01期,新北市,2019/08/29,2019/12/09,職前,行政與管理
美甲美容師養成訓練班 第01期,新北市,2019/08/29,2019/11/25,職前,建築與工程
中式點心製作實務班 第01期,新北市,2019/08/21,2019/10/07,職前,餐飲業
藝術美甲芳療SPA培訓班-產訓合作班 第01期,新北市,2019/08/19,2019/10/01,職前,藝術與設計
全方位月嫂家事人員就業班-產訓合作班 第01期,新北市,2019/08/16,2019/10/01,職前,行政與管理
新北市托育人員 第04期,新北市,2019/08/13,2019/10/21,職前,行政與管理
趨勢男女造型快剪創業班 第01期,新北市,2019/08/08,2019/10/01,職前,科技與資訊技術
數據分析暨機器學習應用班 第01期,新北市,2019/08/08,2019/10/21,職前,科技與資訊技術
數位行銷廣告設計班 第01期,新北市,2019/08/05,2019/11/07,職前,科技與資訊技術
創意網頁行銷班 第01期,新北市,2019/08/05,2019/11/01,職前,科技與資訊技術
室內配線(五股) 第02期,新北市,2019/08/05,2019/11/29,職前,行政與管理
屋內線路裝修(五股)第03期,新北市,2019/08/01,2019/09/03,在職,行政與管理
早午餐料理班 第01期,新北市,2019/07/29,2019/10/21,職前,餐飲業
數位影音設計與行銷(泰山) 第02期,新北市,2019/07/26,2019/11/11,職前,科技與資訊技術
服裝設計製作就業班(3)-產訓合作班 第01期,新北市,2019/07/22,2019/09/02,職前,行政與管理
電腦數值控制機械(CNC)(泰山) 第02期,新北市,2019/07/18,2019/11/01,職前,科技與資訊技術
新北市照顧服務員專班 第13期,新北市,2019/07/08,2019/10/21,職前,行政與管理
電腦機械設計-文創產品(整合式訓練)(五股) 第01期,新北市,2019/07/03,2019/10/31,職前,行政與管理
數位圖文傳播-文創商品(整合式訓練)(五股) 第01期,新北市,2019/07/03,2019/10/31,職前,行政與管理
半自動電銲(產訓班)(泰山) 第01期,新北市,2019/07/01,2019/10/31,職前,建築與工程
升降機裝修(產訓班)(泰山) 第03期,新北市,2019/07/01,2019/10/14,職前,行政與管理
機電整合(五股) 第04期,新北市,2019/06/25,2019/11/07,職前,行政與管理
智動化與機器人(五股) 第02期,新北市,2019/06/25,2019/09/25,職前,科技與資訊技術
到府坐月子家事人員就業班(2)-產訓合作班 第01期,新北市,2019/06/24,2019/07/23,職前,行政與管理
電機設計維修(室配產訓班)(泰山) 第01期,新北市,2019/06/17,2019/10/16,職前,行政與管理
中餐複合式餐飲班 第01期,新北市,2019/06/11,2019/09/25,職前,餐飲業
智動控制(泰山) 第02期,新北市,2019/06/10,2019/10/14,職前,科技與資訊技術
電腦數值控制機械(CNC銑床)(假日班)(泰山)第01期,新北市,2019/06/06,2019/09/07,在職,建築與工程
精密機械班—銑床組(假日班) (泰山)第01期,新北市,2019/06/06,2019/09/07,在職,建築與工程
自來水配管(五股) 第02期,新北市,2019/06/05,2019/10/16,職前,行政與管理
前端網頁開發技術(泰山) 第02期,新北市,2019/06/04,2019/10/01,職前,科技與資訊技術
家電產品銷售訓練班(訓用合一)(推動事業單位辦理職前培訓計畫) 第03期,新北市,2019/06/03,2019/06/28,職前,行政與管理
室內設計電腦3D繪圖及渲染(五股)第01期,新北市,2019/06/03,2019/09/10,在職,藝術與設計
冷凍空調技術應用(泰山) 第02期,新北市,2019/05/30,2019/10/01,職前,行政與管理
智慧通訊聯網工程(泰山) 第02期,新北市,2019/05/26,2019/09/26,職前,科技與資訊技術
物聯網應用設計(泰山) 第02期,新北市,2019/05/23,2019/09/25,職前,科技與資訊技術
自來水管配管(假日班)(五股)第02期,新北市,2019/05/21,2019/09/07,在職,行政與管理
汽車美容班2(鍍膜) 第02期,新北市,2019/05/21,2019/10/14,職前,藝術與設計
美髮就業班(訓用合一)(推動事業單位辦理職前培訓計畫) 第01期,新北市,2019/05/20,2019/07/26,職前,行政與管理
升降機裝修(產訓班)(泰山) 第02期,新北市,2019/05/20,2019/09/02,職前,行政與管理
PHP資料庫網頁設計(泰山) 第02期,新北市,2019/05/14,2019/09/16,職前,科技與資訊技術
微電腦控制(泰山)第01期,新北市,2019/05/13,2019/09/10,在職,科技與資訊技術
數位圖文傳播-商品圖文設計(泰山) 第02期,新北市,2019/05/10,2019/09/10,職前,科技與資訊技術
水電(五股) 第02期,新北市,2019/05/07,2019/08/28,職前,行政與管理
108-2(08/20~09/11)托育人員補助班 第02期,新北市,2019/05/07,2019/08/20,職前,行政與管理
服裝設計製作就業班(2)-產訓合作班 第01期,新北市,2019/05/06,2019/06/18,職前,行政與管理
美容整體保養服務培訓班(1) 第01期,新北市,2019/05/05,2019/07/17,職前,行政與管理
美容整體保養服務培訓班(2) 第01期,新北市,2019/05/05,2019/09/18,職前,行政與管理
大冷媒管銲接(假日班)(泰山)第02期,新北市,2019/05/05,2019/08/31,在職,行政與管理
智能機電整合控制(產訓班)(五股) 第01期,新北市,2019/05/05,2019/09/02,職前,行政與管理
半自動電銲—基礎(假日班)(泰山)第01期,新北市,2019/05/03,2019/08/03,在職,建築與工程
創意視覺設計班 第01期,新北市,2019/05/02,2019/08/19,職前,藝術與設計
室內裝修設計實務(五股) 第02期,新北市,2019/05/02,2019/08/28,職前,行政與管理
中式麵食訓練班 第01期,新北市,2019/05/01,2019/06/27,職前,餐飲業
新北市托育人員 第05期,新北市,2019/05/01,2019/08/05,職前,行政與管理
美工設計與電子商務行銷企劃班 第01期,新北市,2019/05/01,2019/08/08,職前,行政與管理
數位圖文傳播-多媒體動畫(五股) 第01期,新北市,2019/05/01,2019/08/26,職前,科技與資訊技術
時尚美甲美容師培訓班-產訓合作 第01期,新北市,2019/04/24,2019/09/16,職前,建築與工程
美麗達人美容師實務培訓班-產訓合作班 第01期,新北市,2019/04/24,2019/09/09,職前,建築與工程
前端網頁開發技術(泰山) 第01期,新北市,2019/04/23,2019/06/04,職前,科技與資訊技術
眼眉煥彩與美肌保養培訓班 第01期,新北市,2019/04/17,2019/07/08,職前,行政與管理
到府坐月子家事人員就業班-中高齡產訓合作班 第01期,新北市,2019/04/15,2019/05/14,職前,行政與管理
家電產品銷售訓練班(訓用合一)(推動事業單位辦理職前培訓計畫) 第02期,新北市,2019/04/11,2019/04/29,職前,行政與管理
新北市托育人員 第03期,新北市,2019/04/10,2019/04/29,職前,行政與管理
室內配線(五股) 第01期,新北市,2019/04/10,2019/07/31,職前,行政與管理
Creo5.0立體製圖(假日班)(泰山)第01期,新北市,2019/04/08,2019/07/07,在職,藝術與設計
SolidWorks立體製圖(假日班)(五股) 第02期,新北市,2019/04/03,2019/07/20,在職,藝術與設計
亮妍美容師人才培訓班 第01期,新北市,2019/04/02,2019/07/15,職前,建築與工程
108-1(05/24~06/18)托育人員補助班第01期 第01期,新北市,2019/04/01,2019/05/24,職前,行政與管理
108年新北市照顧服務員訓練專班 第06期,新北市,2019/04/01,2019/05/07,職前,行政與管理
汽車美容班1(鍍膜) 第01期,新北市,2019/03/29,2019/05/23,職前,藝術與設計
電機設計維修(PLC產訓班)(泰山) 第01期,新北市,2019/03/29,2019/07/29,職前,建築與工程
新北市照顧服務員專班 第10期,新北市,2019/03/26,2019/06/10,職前,行政與管理
電腦模具設計(泰山) 第02期,新北市,2019/03/25,2019/08/12,職前,藝術與設計
潮流男女造型快剪創業班01 第01期,新北市,2019/03/22,2019/05/20,職前,科技與資訊技術
網路架設實務應用(泰山) 第02期,新北市,2019/03/19,2019/07/19,職前,科技與資訊技術
中餐葷食實務班 第01期,新北市,2019/03/18,2019/05/27,職前,餐飲業
咖啡飲料調製班 第01期,新北市,2019/03/18,2019/05/14,職前,藝術與設計
新北市照顧服務員專班第03期 第03期,新北市,2019/03/15,2019/05/13,職前,行政與管理
芳香美容師產訓合作班 第01期,新北市,2019/03/15,2019/05/13,職前,行政與管理
行動達人美容師培訓班 第01期,新北市,2019/03/11,2019/06/03,職前,行政與管理
裝飾點心培訓班 第01期,新北市,2019/03/11,2019/06/03,職前,餐飲業
美容美妝美體芳香SPA培訓班 第01期,新北市,2019/03/11,2019/05/13,職前,科技與資訊技術
新北市照顧服務員專班第11期 第11期,新北市,2019/03/11,2019/05/14,職前,行政與管理
潮流男女造型快剪創業班 第01期,新北市,2019/03/06,2019/04/09,職前,科技與資訊技術
美味料理班 第01期,新北市,2019/03/06,2019/06/10,職前,行政與管理
電腦機構設計-3D列印與創意設計(五股) 第01期,新北市,2019/03/05,2019/07/02,職前,藝術與設計
手感烘焙西式技能創業班 第01期,新北市,2019/03/04,2019/05/27,職前,餐飲業
RWD響應式網頁設計(假日班)(泰山)第02期,新北市,2019/03/04,2019/07/06,在職,科技與資訊技術
創新西中式烘焙創業班 第01期,新北市,2019/03/01,2019/04/03,職前,餐飲業
新北市照顧服務員專班 第02期,新北市,2019/03/01,2019/04/13,職前,行政與管理
機器人Arduino應用(假日班)(五股)第01期,新北市,2019/02/25,2019/06/15,在職,建築與工程
服裝設計製作就業班(1)-產訓合作班 第01期,新北市,2019/02/18,2019/03/18,職前,行政與管理
室內配線(假日班)(泰山)第01期,新北市,2019/02/18,2019/07/14,在職,行政與管理
升降機裝修(產訓班)(泰山) 第01期,新北市,2019/02/18,2019/06/10,職前,行政與管理
電腦數值控制機械(CNC銑床)(泰山)第02期,新北市,2019/02/14,2019/05/14,在職,建築與工程
電腦立體製圖－Solidworks組(泰山)第01期,新北市,2019/02/14,2019/05/14,在職,藝術與設計
自來水配管(五股) 第01期,新北市,2019/02/11,2019/06/10,職前,行政與管理
到府坐月子家事人員就業班(1)-產訓合作班 第01期,新北市,2019/02/06,2019/03/06,職前,行政與管理
新北市照顧服務員專班 第04期,新北市,2019/02/01,2019/05/01,職前,行政與管理
電腦數值控制機械(CNC)(泰山) 第01期,新北市,2019/02/01,2019/05/16,職前,科技與資訊技術
小型車逕升大客車駕駛訓練班 第01期,新北市,2019/01/30,2019/03/17,職前,行政與管理
數位影音設計與行銷(泰山) 第01期,新北市,2019/01/30,2019/05/13,職前,科技與資訊技術
裝飾西點就業班 第01期,新北市,2019/01/28,2019/03/27,職前,藝術與設計
小型車逕升大客車駕駛訓練班(4) 第05期,新北市,2019/01/28,2019/09/29,職前,行政與管理
小型車逕升大客車駕駛訓練班(3) 第04期,新北市,2019/01/28,2019/08/11,職前,行政與管理
小型車逕升大客車駕駛訓練班(2) 第03期,新北市,2019/01/28,2019/06/23,職前,行政與管理
小型車逕升大客車駕駛訓練班(1) 第02期,新北市,2019/01/28,2019/05/05,職前,行政與管理
美髮理髮專業人員產訓合作班 第01期,新北市,2019/01/28,2019/08/21,職前,行政與管理
美甲美容師產訓合作班 第01期,新北市,2019/01/28,2019/04/24,職前,行政與管理
美妍美體芳香SPA培訓班-產訓合作班 第01期,新北市,2019/01/24,2019/04/08,職前,行政與管理
風味手作烘焙班 第01期,新北市,2019/01/23,2019/04/15,職前,餐飲業
電機設計維修(泰山) 第02期,新北市,2019/01/23,2019/05/06,職前,藝術與設計
3D動畫視覺設計班 第01期,新北市,2019/01/22,2019/05/21,職前,科技與資訊技術
室內繪圖設計實務班 第01期,新北市,2019/01/22,2019/04/29,職前,藝術與設計
網頁建置設計實務班 第01期,新北市,2019/01/22,2019/04/18,職前,科技與資訊技術
數位廣告行銷設計班 第01期,新北市,2019/01/22,2019/04/15,職前,科技與資訊技術
程式設計養成班 第01期,新北市,2019/01/21,2019/04/22,職前,科技與資訊技術
室內工程設計班 第01期,新北市,2019/01/21,2019/04/15,職前,藝術與設計
電子商務專班 第02期,新北市,2019/01/21,2019/04/01,職前,行政與管理
升降機裝修(產訓班)(泰山) 第04期,新北市,2019/01/21,2019/04/22,職前,行政與管理
中餐素食地方風味班 第01期,新北市,2019/01/18,2019/04/22,職前,餐飲業
咖啡飲料調製班 第01期,新北市,2019/01/18,2019/03/18,職前,藝術與設計
中餐葷食地方風味班 第01期,新北市,2019/01/18,2019/03/18,職前,餐飲業
屋內線路裝修(五股)第02期,新北市,2019/01/16,2019/05/02,在職,行政與管理
自來水管配管(假日班)(五股)第01期,新北市,2019/01/16,2019/05/04,在職,行政與管理
機電整合(假日班)(五股)第01期,新北市,2019/01/16,2019/05/04,在職,行政與管理
精密機械—銑床組(假日班)(泰山)第02期,新北市,2019/01/10,2019/03/30,在職,行政與管理
自來水配管(泰山)第02期,新北市,2019/01/08,2019/05/07,在職,行政與管理
雲端建置與管理(五股) 第01期,新北市,2019/01/07,2019/05/02,職前,行政與管理
數位圖文傳播-視覺設計(五股) 第01期,新北市,2019/01/07,2019/05/02,職前,藝術與設計
新北市照顧服務員專班第9期 第09期,新北市,2019/01/02,2019/03/11,職前,行政與管理
新北市照顧服務員專班 第12期,新北市,2019/01/02,2019/10/02,職前,行政與管理
新北市照顧服務員專班 第08期,新北市,2019/01/02,2019/07/11,職前,行政與管理
新北市照顧服務員專班 第07期,新北市,2019/01/02,2019/04/11,職前,行政與管理
電腦機械設計(五股) 第01期,新北市,2019/01/02,2019/04/23,職前,藝術與設計
室內設計電腦3D繪圖及渲染(假日班)(五股)第01期,新北市,2019/01/02,2019/03/16,在職,藝術與設計
新北市照顧服務員專班 第05期,新北市,2019/01/01,2019/03/11,職前,行政與管理
商攝實務應用(假日班)(泰山)第01期,新北市,2018/12/28,2019/03/16,在職,行政與管理
智動化與機器人(五股) 第01期,新北市,2018/12/26,2019/03/27,職前,科技與資訊技術
銲接(泰山) 第01期,新北市,2018/12/26,2019/04/26,職前,科技與資訊技術
美髮師訓用合一就業班 第01期,新北市,2018/12/19,2019/03/18,職前,行政與管理
大冷媒管銲接(假日班)(泰山)第01期,新北市,2018/12/18,2019/04/13,在職,行政與管理
智動控制(泰山) 第01期,新北市,2018/12/15,2019/04/17,職前,科技與資訊技術
新北市照顧服務員專班 第01期,新北市,2018/12/11,2019/01/07,職前,行政與管理
冷凍空調技術應用(泰山) 第01期,新北市,2018/12/05,2019/04/08,職前,行政與管理
家電產品銷售訓練班(訓用合一)(推動事業單位辦理職前培訓計畫) 第01期,新北市,2018/11/29,2019/01/07,職前,行政與管理
網路架設實務應用(假日班)(泰山)第01期,新北市,2018/11/26,2019/04/13,在職,科技與資訊技術
程式語言與微電腦控制(泰山)第01期,新北市,2018/11/26,2019/04/09,在職,科技與資訊技術
數位圖文設計(泰山)第01期,新北市,2018/11/26,2019/04/09,在職,藝術與設計
智慧通訊聯網工程(泰山) 第01期,新北市,2018/11/22,2019/03/28,職前,科技與資訊技術
物聯網應用設計(泰山) 第01期,新北市,2018/11/19,2019/04/01,職前,科技與資訊技術
PHP資料庫網頁設計(泰山) 第01期,新北市,2018/11/10,2019/03/25,職前,科技與資訊技術
室內裝修設計實務(五股) 第01期,新北市,2018/11/01,2019/03/06,職前,行政與管理
水電(五股) 第01期,新北市,2018/11/01,2019/02/27,職前,行政與管理
屋內線路裝修(五股) 第01期,新北市,2018/10/31,2019/01/04,在職,行政與管理
一般手工電銲-基礎(泰山)第01期,新北市,2018/10/31,2019/01/10,在職,建築與工程
SolidWorks立體製圖(假日班)(泰山)第01期,新北市,2018/10/31,2019/01/06,在職,藝術與設計
氣壓自動控制(五股) 第01期,新北市,2018/10/31,2019/01/07,在職,行政與管理
SolidWorks立體製圖(假日班)(五股) 第01期,新北市,2018/10/31,2019/01/12,在職,藝術與設計
精密機械-車床組(泰山) 第01期,新北市,2018/10/31,2019/01/15,在職,藝術與設計
電腦數值控制機械(CNC銑床)(泰山)第01期,新北市,2018/10/31,2019/01/15,在職,建築與工程
自來水配管(泰山) 第01期,新北市,2018/10/31,2019/01/08,在職,行政與管理
I4.0基礎(假日班)(泰山)第01期,新北市,2018/10/31,2019/01/06,在職,建築與工程
數位圖文傳播-網路圖影商品設計(泰山) 第01期,新北市,2018/10/25,2019/03/08,職前,科技與資訊技術
RWD響應式網頁設計(假日班)(泰山)第01期,新北市,2018/10/24,2019/03/02,在職,科技與資訊技術
電腦機械製圖 (五股) 第01期,新北市,2018/10/15,2019/03/06,職前,行政與管理
機電整合(五股) 第01期,新北市,2018/10/11,2019/03/04,職前,行政與管理
網路工程師實務應用(五股) 第01期,新北市,2018/09/25,2019/01/02,職前,科技與資訊技術
電機設計維修(泰山) 第01期,新北市,2018/09/21,2019/01/21,職前,藝術與設計
電腦模具設計(泰山) 第01期,新北市,2018/09/18,2019/01/16,職前,藝術與設計
網路架設實務應用(泰山) 第01期,新北市,2018/09/17,2019/01/17,職前,科技與資訊技術
水電(台北看守所) 第01期,新北市,2018/08/01,2020/01/06,職前,行政與管理
氬氣鎢極電銲(新店戒治所) 第01期,新北市,2018/08/01,2020/03/06,職前,行政與管理
氬氣鎢極電銲(新店戒治所) 第01期,新北市,2018/08/01,2019/03/06,職前,行政與管理
水電(台北看守所) 第01期,新北市,2018/08/01,2019/01/03,職前,行政與管理
BIM建築設計應用班,新北市新店區民權路95號14樓之5,,2020/08/28,青年,科技與資訊技術
BIM機電實務應用班,新北市新店區民權路95號14樓之5,,2020/06/11,青年,科技與資訊技術
BIM建築設計應用班,新北市新店區民權路95號14樓之5,,2020/06/15,青年,科技與資訊技術
AIOT 物聯網智慧創新應用就業養成班,新北市板橋區,,2020/03/16,青年,科技與資訊技術
新北市照顧服務員專班 第14期,新北市,2021/07/01,2021/08/10,職前,行政與管理
